Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Sales,Sum of Profit,,,,,,,,
01-10-2016,05-10-2016,Office Supplies,Fasteners,4.71,1,0,0,,,,,,,,,,,
13-12-2016,17-12-2016,Furniture,Furnishings,94.428,3,0.6,-42.4926,,,,,,,,,,,
08-09-2016,13-09-2016,Office Supplies,Art,3.52,2,0,1.6896,,,,,,,,,,,
16-11-2016,18-11-2016,Technology,Phones,79.968,4,0.2,-17.9928,,,,,,,,,,,
13-12-2016,17-12-2016,Furniture,Furnishings,87.96,3,0.2,7.6965,,,,,,,,,,,
16-11-2016,18-11-2016,Office Supplies,Storage,344.91,3,0,10.3473,,,,,,,,,,,
14-12-2016,20-12-2016,Furniture,Chairs,186.304,4,0.2,13.9728,,,,,,,,,,,
07-02-2016,10-02-2016,Office Supplies,Storage,64.96,4,0,9.744,,,,,,,,,,,
19-12-2016,21-12-2016,Office Supplies,Labels,14.62,2,0,6.8714,,,,,,,,,,,
19-12-2016,21-12-2016,Office Supplies,Fasteners,22.55,5,0,8.7945,,,,,,,,,,,
19-12-2016,21-12-2016,Technology,Phones,583.8,5,0.2,72.975,,,,,,,,,,,
19-12-2016,21-12-2016,Technology,Phones,211.168,4,0.2,15.8376,,,,,,,,,,,
08-05-2016,10-05-2016,Technology,Copiers,1799.97,5,0.4,239.996,,,,,,,,,,,
23-11-2016,27-11-2016,Technology,Accessories,5.544,7,0.2,1.6632,,,,,,,,,,,
31-12-2016,01-01-2017,Office Supplies,Labels,18.9,3,0,8.694,,,,,,,,,,,
02-04-2016,06-04-2016,Office Supplies,Paper,26.72,5,0.2,9.352,,,,,,,,,,,
02-04-2016,06-04-2016,Office Supplies,Paper,33.488,7,0.2,10.465,,,,,,,,,,,
06-10-2016,09-10-2016,Office Supplies,Storage,386.34,2,0,54.0876,,,,,,,,,,,
06-04-2016,10-04-2016,Office Supplies,Art,70.95,3,0,18.447,,,,,,,,,,,
06-04-2016,10-04-2016,Office Supplies,Binders,65.568,2,0.2,23.7684,,,,,,,,,,,
24-11-2016,29-11-2016,Technology,Accessories,111.79,7,0,43.5981,,,,,,,,,,,
18-11-2016,20-11-2016,Office Supplies,Storage,67.15,5,0,16.7875,,,,,,,,,,,
08-10-2016,13-10-2016,Office Supplies,Paper,123.92,4,0,55.764,,,,,,,,,,,
14-12-2016,21-12-2016,Furniture,Tables,136.53,1,0.4,-52.3365,,,,,,,,,,,
20-09-2016,23-09-2016,Technology,Phones,11.12,2,0.2,3.475,,,,,,,,,,,
10-10-2016,10-10-2016,Technology,Machines,101.994,2,0.7,-71.3958,,,,,,,,,,,
10-10-2016,10-10-2016,Office Supplies,Binders,18.264,2,0.7,-13.3936,,,,,,,,,,,
26-08-2016,01-09-2016,Office Supplies,Art,8.64,3,0,2.5056,,,,,,,,,,,
27-08-2016,01-09-2016,Office Supplies,Art,8.56,2,0,2.4824,,,,,,,,,,,
27-08-2016,01-09-2016,Technology,Phones,213.48,3,0.2,16.011,,,,,,,,,,,
26-07-2016,01-08-2016,Furniture,Chairs,67.88,2,0,18.3276,,,,,,,,,,,
15-12-2016,18-12-2016,Furniture,Chairs,763.28,5,0.3,-21.808,,,,,,,,,,,
15-12-2016,19-12-2016,Furniture,Furnishings,6.16,2,0,1.9712,,,,,,,,,,,
25-11-2016,30-11-2016,Technology,Accessories,24.672,3,0.2,0,,,,,,,,,,,
27-08-2016,01-09-2016,Office Supplies,Binders,22.72,4,0.2,7.384,,,,,,,,,,,
07-12-2016,08-12-2016,Office Supplies,Paper,164.88,3,0,80.7912,,,,,,,,,,,
15-11-2016,17-11-2016,Office Supplies,Supplies,10.95,3,0,3.285,,,,,,,,,,,
24-12-2016,26-12-2016,Office Supplies,Appliances,13.97,1,0,3.6322,,,,,,,,,,,
15-12-2016,21-12-2016,Furniture,Furnishings,8.544,2,0.6,-7.476,,,,,,,,,,,
20-09-2016,24-09-2016,Office Supplies,Paper,8.56,2,0,3.852,,,,,,,,,,,
30-12-2016,01-01-2017,Office Supplies,Storage,39.128,1,0.2,-8.8038,,,,,,,,,,,
28-11-2016,01-12-2016,Technology,Accessories,139.93,7,0,34.9825,,,,,,,,,,,
03-11-2016,05-11-2016,Office Supplies,Binders,5.76,2,0,2.8224,,,,,,,,,,,
06-02-2016,10-02-2016,Office Supplies,Binders,8.952,2,0.8,-14.7708,,,,,,,,,,,
27-08-2016,29-08-2016,Technology,Phones,579.95,5,0,168.1855,,,,,,,,,,,
27-08-2016,29-08-2016,Furniture,Furnishings,29.12,4,0,12.5216,,,,,,,,,,,
22-06-2016,22-06-2016,Office Supplies,Binders,8.226,3,0.7,-6.0324,,,,,,,,,,,
30-11-2016,06-12-2016,Technology,Accessories,102.24,4,0.2,-16.614,,,,,,,,,,,
02-12-2016,09-12-2016,Office Supplies,Paper,15.24,3,0,7.1628,,,,,,,,,,,
02-12-2016,04-12-2016,Technology,Accessories,119.96,4,0,52.7824,,,,,,,,,,,
15-12-2016,17-12-2016,Furniture,Chairs,445.802,7,0.3,-108.2662,,,,,,,,,,,
26-07-2016,01-08-2016,Furniture,Furnishings,25.71,3,0,9.2556,,,,,,,,,,,
02-09-2016,07-09-2016,Office Supplies,Binders,1793.98,2,0,843.1706,,,,,,,,,,,
16-12-2016,17-12-2016,Furniture,Furnishings,44.46,2,0,14.6718,,,,,,,,,,,
16-12-2016,17-12-2016,Furniture,Chairs,241.568,2,0.2,18.1176,,,,,,,,,,,
21-09-2016,25-09-2016,Office Supplies,Art,66.03,3,0,17.1678,,,,,,,,,,,
26-03-2016,31-03-2016,Office Supplies,Art,3.36,2,0,0.84,,,,,,,,,,,
26-03-2016,31-03-2016,Office Supplies,Binders,27.936,4,0.2,9.4284,,,,,,,,,,,
26-03-2016,31-03-2016,Technology,Phones,28.784,2,0.2,2.8784,,,,,,,,,,,
14-10-2016,20-10-2016,Office Supplies,Paper,322.192,13,0.2,100.685,,,,,,,,,,,
14-10-2016,20-10-2016,Office Supplies,Binders,2.946,3,0.8,-4.8609,,,,,,,,,,,
14-10-2016,20-10-2016,Office Supplies,Paper,19.136,4,0.2,6.9368,,,,,,,,,,,
21-04-2016,26-04-2016,Office Supplies,Storage,828.84,6,0,0,,,,,,,,,,,
02-12-2016,07-12-2016,Technology,Accessories,119.8,5,0.2,29.95,,,,,,,,,,,
12-04-2016,17-04-2016,Office Supplies,Paper,32.4,5,0,15.552,,,,,,,,,,,
13-10-2016,15-10-2016,Office Supplies,Envelopes,36.4,5,0,17.472,,,,,,,,,,,
02-12-2016,09-12-2016,Technology,Accessories,5.95,1,0,0.833,,,,,,,,,,,
13-10-2016,15-10-2016,Office Supplies,Storage,315.2,4,0,6.304,,,,,,,,,,,
13-10-2016,15-10-2016,Office Supplies,Binders,15.18,3,0,7.1346,,,,,,,,,,,
02-02-2016,09-02-2016,Office Supplies,Binders,18.336,2,0.7,-12.224,,,,,,,,,,,
02-02-2016,09-02-2016,Technology,Phones,180.96,5,0.2,13.572,,,,,,,,,,,
05-12-2016,09-12-2016,Technology,Accessories,408.744,7,0.2,76.6395,,,,,,,,,,,
01-06-2016,06-06-2016,Office Supplies,Binders,138.56,4,0,66.5088,,,,,,,,,,,
01-06-2016,06-06-2016,Office Supplies,Appliances,65.52,5,0.1,12.376,,,,,,,,,,,
28-01-2016,03-02-2016,Office Supplies,Binders,3.928,1,0.2,1.3257,,,,,,,,,,,
27-08-2016,29-08-2016,Furniture,Tables,1202.94,3,0,300.735,,,,,,,,,,,
27-08-2016,30-08-2016,Office Supplies,Paper,13.36,2,0,6.4128,,,,,,,,,,,
08-12-2016,13-12-2016,Technology,Accessories,103.92,10,0.2,-18.186,,,,,,,,,,,
30-11-2016,06-12-2016,Office Supplies,Supplies,47.992,7,0.2,3.5994,,,,,,,,,,,
14-12-2016,19-12-2016,Technology,Accessories,35.016,3,0.2,-2.1885,,,,,,,,,,,
10-05-2016,15-05-2016,Office Supplies,Paper,39.96,2,0,19.1808,,,,,,,,,,,
10-05-2016,15-05-2016,Technology,Phones,1432,5,0.2,125.3,,,,,,,,,,,
10-05-2016,15-05-2016,Office Supplies,Supplies,41.04,6,0,11.0808,,,,,,,,,,,
16-12-2016,20-12-2016,Furniture,Chairs,1013.832,9,0.2,101.3832,,,,,,,,,,,
16-12-2016,21-12-2016,Furniture,Furnishings,56.568,2,0.6,-74.9526,,,,,,,,,,,
16-12-2016,21-12-2016,Furniture,Chairs,1403.92,5,0.2,70.196,,,,,,,,,,,
03-11-2016,03-11-2016,Office Supplies,Art,6.72,4,0,3.36,,,,,,,,,,,
27-12-2016,31-12-2016,Office Supplies,Binders,946.764,6,0.7,-694.2936,,,,,,,,,,,
26-07-2016,30-07-2016,Furniture,Furnishings,17.496,3,0.6,-10.0602,,,,,,,,,,,
16-12-2016,18-12-2016,Furniture,Furnishings,29.46,6,0,9.7218,,,,,,,,,,,
26-07-2016,01-08-2016,Office Supplies,Labels,162.89,13,0,76.5583,,,,,,,,,,,
26-07-2016,30-07-2016,Office Supplies,Binders,2177.584,8,0.8,-3701.8928,,,,,,,,,,,
16-12-2016,18-12-2016,Furniture,Furnishings,8.624,7,0.6,-2.5872,,,,,,,,,,,
11-02-2016,15-02-2016,Office Supplies,Labels,14.94,3,0,6.8724,,,,,,,,,,,
11-02-2016,15-02-2016,Office Supplies,Binders,9.64,2,0,4.4344,,,,,,,,,,,
19-12-2016,21-12-2016,Furniture,Chairs,1819.86,14,0,163.7874,,,,,,,,,,,
11-02-2016,15-02-2016,Office Supplies,Binders,51.9,3,0,24.393,,,,,,,,,,,
11-02-2016,15-02-2016,Office Supplies,Storage,64.96,2,0,2.5984,,,,,,,,,,,
20-12-2016,21-12-2016,Furniture,Tables,2244.48,7,0,493.7856,,,,,,,,,,,
10-10-2016,10-10-2016,Office Supplies,Art,255.85,7,0,112.574,,,,,,,,,,,
20-12-2016,21-12-2016,Furniture,Tables,455.1,2,0,100.122,,,,,,,,,,,
23-04-2016,26-04-2016,Office Supplies,Paper,48.91,1,0,22.9877,,,,,,,,,,,
23-09-2016,25-09-2016,Office Supplies,Art,9.84,3,0,2.8536,,,,,,,,,,,
23-09-2016,25-09-2016,Office Supplies,Binders,34.5,3,0,15.525,,,,,,,,,,,
25-03-2016,30-03-2016,Office Supplies,Art,6.56,2,0,1.9024,,,,,,,,,,,
25-03-2016,30-03-2016,Office Supplies,Art,14.88,2,0,3.72,,,,,,,,,,,
14-12-2016,21-12-2016,Technology,Accessories,263.96,1,0.2,42.8935,,,,,,,,,,,
25-03-2016,30-03-2016,Office Supplies,Art,25.44,6,0,9.9216,,,,,,,,,,,
19-10-2016,22-10-2016,Office Supplies,Binders,2.992,1,0.2,1.122,,,,,,,,,,,
19-10-2016,22-10-2016,Office Supplies,Binders,20.064,6,0.2,7.0224,,,,,,,,,,,
19-10-2016,22-10-2016,Office Supplies,Paper,146.73,3,0,68.9631,,,,,,,,,,,
19-10-2016,22-10-2016,Office Supplies,Labels,18.75,5,0,9,,,,,,,,,,,
19-10-2016,22-10-2016,Technology,Phones,117.576,3,0.2,11.7576,,,,,,,,,,,
29-08-2016,29-08-2016,Office Supplies,Paper,109.92,2,0,53.8608,,,,,,,,,,,
08-06-2016,13-06-2016,Office Supplies,Binders,68.48,2,0.2,25.68,,,,,,,,,,,
08-06-2016,13-06-2016,Office Supplies,Storage,1676.88,6,0,83.844,,,,,,,,,,,
23-12-2016,27-12-2016,Office Supplies,Paper,45.528,3,0.2,15.9348,,,,,,,,,,,
20-12-2016,25-12-2016,Furniture,Chairs,662.88,3,0.2,74.574,,,,,,,,,,,
23-12-2016,27-12-2016,Office Supplies,Storage,424.272,2,0.2,-10.6068,,,,,,,,,,,
23-12-2016,27-12-2016,Office Supplies,Art,1.344,1,0.2,0.504,,,,,,,,,,,
23-12-2016,27-12-2016,Office Supplies,Storage,83.92,5,0.2,-1.049,,,,,,,,,,,
20-09-2016,23-09-2016,Technology,Phones,629.95,5,0,157.4875,,,,,,,,,,,
20-12-2016,27-12-2016,Furniture,Furnishings,190.848,3,0.2,-21.4704,,,,,,,,,,,
20-12-2016,22-12-2016,Furniture,Furnishings,51.968,2,0.2,10.3936,,,,,,,,,,,
20-09-2016,23-09-2016,Office Supplies,Labels,75.18,6,0,35.3346,,,,,,,,,,,
20-09-2016,23-09-2016,Office Supplies,Appliances,30.98,1,0,8.0548,,,,,,,,,,,
20-09-2016,23-09-2016,Technology,Phones,1349.91,9,0,661.4559,,,,,,,,,,,
20-12-2016,22-12-2016,Furniture,Chairs,242.352,3,0.2,-42.4116,,,,,,,,,,,
14-03-2016,17-03-2016,Technology,Machines,574.91,2,0.3,156.047,,,,,,,,,,,
14-03-2016,17-03-2016,Office Supplies,Paper,8.448,2,0.2,2.64,,,,,,,,,,,
27-10-2016,01-11-2016,Office Supplies,Paper,10.368,2,0.2,3.6288,,,,,,,,,,,
27-10-2016,01-11-2016,Office Supplies,Paper,11.952,3,0.2,4.0338,,,,,,,,,,,
26-07-2016,30-07-2016,Office Supplies,Binders,16.784,4,0.8,-26.8544,,,,,,,,,,,
26-07-2016,30-07-2016,Office Supplies,Binders,8.88,5,0.8,-13.32,,,,,,,,,,,
26-07-2016,30-07-2016,Office Supplies,Appliances,4.836,2,0.8,-12.09,,,,,,,,,,,
16-12-2016,17-12-2016,Technology,Accessories,395,5,0,39.5,,,,,,,,,,,
20-12-2016,23-12-2016,Furniture,Chairs,192.186,3,0.1,36.3018,,,,,,,,,,,
21-12-2016,27-12-2016,Furniture,Chairs,1325.76,6,0.2,149.148,,,,,,,,,,,
21-12-2016,27-12-2016,Furniture,Chairs,572.16,3,0.2,35.76,,,,,,,,,,,
12-10-2016,17-10-2016,Office Supplies,Supplies,22.24,2,0.2,2.502,,,,,,,,,,,
25-05-2016,29-05-2016,Office Supplies,Paper,14.62,2,0,6.7252,,,,,,,,,,,
29-12-2016,31-12-2016,Office Supplies,Appliances,48.36,5,0.2,6.045,,,,,,,,,,,
08-09-2016,13-09-2016,Office Supplies,Binders,8.608,2,0.2,3.0128,,,,,,,,,,,
09-10-2016,14-10-2016,Office Supplies,Art,144.6,3,0,41.934,,,,,,,,,,,
09-10-2016,14-10-2016,Technology,Phones,15.992,1,0.2,-2.9985,,,,,,,,,,,
17-11-2016,22-11-2016,Office Supplies,Paper,34.44,3,0,17.22,,,,,,,,,,,
19-10-2016,24-10-2016,Technology,Phones,321.552,6,0.2,20.097,,,,,,,,,,,
27-02-2016,03-03-2016,Office Supplies,Art,19.456,4,0.2,3.4048,,,,,,,,,,,
21-12-2016,25-12-2016,Office Supplies,Labels,17.28,6,0,7.9488,,,,,,,,,,,
07-09-2016,14-09-2016,Office Supplies,Fasteners,13.16,5,0.2,4.1125,,,,,,,,,,,
07-09-2016,14-09-2016,Office Supplies,Binders,3.828,3,0.8,-6.5076,,,,,,,,,,,
07-09-2016,14-09-2016,Office Supplies,Binders,304.99,5,0.8,-533.7325,,,,,,,,,,,
27-07-2016,29-07-2016,Technology,Accessories,238,2,0,38.08,,,,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Art,26.7,2,0,7.476,,,,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Binders,40.2,5,0,18.09,,,,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Art,13.89,3,0,4.5837,,,,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Storage,689.82,6,0,20.6946,,,,,,,,,,,
14-12-2016,16-12-2016,Office Supplies,Binders,9.264,3,0.8,-13.896,,,,,,,,,,,
14-03-2016,18-03-2016,Office Supplies,Paper,91.056,6,0.2,31.8696,,,,,,,,,,,
17-02-2016,24-02-2016,Office Supplies,Art,54.208,14,0.2,8.8088,,,,,,,,,,,
19-12-2016,25-12-2016,Technology,Phones,323.976,3,0.2,36.4473,,,,,,,,,,,
19-12-2016,25-12-2016,Office Supplies,Paper,15.552,3,0.2,5.4432,,,,,,,,,,,
19-12-2016,25-12-2016,Office Supplies,Storage,32.592,3,0.2,-7.7406,,,,,,,,,,,
16-12-2016,18-12-2016,Technology,Accessories,99.98,2,0,7.9984,,,,,,,,,,,
29-10-2016,02-11-2016,Office Supplies,Paper,75.88,2,0,35.6636,,,,,,,,,,,
23-12-2016,27-12-2016,Furniture,Tables,53.316,2,0.4,-19.5492,,,,,,,,,,,
23-12-2016,27-12-2016,Furniture,Chairs,64.784,1,0.2,6.4784,,,,,,,,,,,
31-03-2016,31-03-2016,Office Supplies,Binders,12.645,5,0.7,-10.116,,,,,,,,,,,
31-03-2016,31-03-2016,Office Supplies,Art,4.032,2,0.2,1.0584,,,,,,,,,,,
11-05-2016,15-05-2016,Office Supplies,Paper,17.472,3,0.2,5.6784,,,,,,,,,,,
11-05-2016,15-05-2016,Office Supplies,Binders,104.58,9,0.8,-172.557,,,,,,,,,,,
19-05-2016,22-05-2016,Office Supplies,Supplies,34.2,5,0,9.234,,,,,,,,,,,
11-11-2016,13-11-2016,Office Supplies,Appliances,22.98,1,0,6.894,,,,,,,,,,,
16-12-2016,18-12-2016,Technology,Accessories,319.968,4,0.2,95.9904,,,,,,,,,,,
11-11-2016,13-11-2016,Office Supplies,Binders,2033.584,2,0.2,762.594,,,,,,,,,,,
26-09-2016,30-09-2016,Office Supplies,Appliances,16.704,6,0.2,1.2528,,,,,,,,,,,
19-12-2016,25-12-2016,Technology,Accessories,247.8,5,0.2,-18.585,,,,,,,,,,,
26-09-2016,30-09-2016,Office Supplies,Paper,32.896,4,0.2,11.1024,,,,,,,,,,,
23-11-2016,27-11-2016,Office Supplies,Binders,14.67,3,0,6.7482,,,,,,,,,,,
30-01-2016,04-02-2016,Office Supplies,Paper,10.56,2,0,4.752,,,,,,,,,,,
30-01-2016,04-02-2016,Office Supplies,Storage,229.94,2,0,6.8982,,,,,,,,,,,
20-12-2016,20-12-2016,Technology,Accessories,447.944,7,0.2,89.5888,,,,,,,,,,,
14-10-2016,17-10-2016,Office Supplies,Storage,79.45,7,0,22.246,,,,,,,,,,,
24-12-2016,26-12-2016,Furniture,Furnishings,30.36,5,0.2,8.7285,,,,,,,,,,,
24-12-2016,29-12-2016,Furniture,Chairs,292.272,6,0.2,18.267,,,,,,,,,,,
24-12-2016,29-12-2016,Furniture,Furnishings,23.99,1,0,5.5177,,,,,,,,,,,
07-03-2016,12-03-2016,Office Supplies,Art,20.65,5,0,9.499,,,,,,,,,,,
07-03-2016,12-03-2016,Office Supplies,Storage,204.9,5,0,0,,,,,,,,,,,
26-12-2016,28-12-2016,Furniture,Chairs,600.558,3,0.3,-8.5794,,,,,,,,,,,
26-12-2016,28-12-2016,Furniture,Furnishings,300.416,8,0.2,78.8592,,,,,,,,,,,
19-11-2016,24-11-2016,Office Supplies,Storage,221.16,4,0,57.5016,,,,,,,,,,,
19-11-2016,24-11-2016,Technology,Phones,281.97,3,0,78.9516,,,,,,,,,,,
26-12-2016,28-12-2016,Furniture,Chairs,230.352,3,0.2,20.1558,,,,,,,,,,,
22-09-2016,29-09-2016,Office Supplies,Binders,3.984,1,0.2,1.3944,,,,,,,,,,,
22-09-2016,29-09-2016,Office Supplies,Art,13.04,4,0,5.7376,,,,,,,,,,,
26-12-2016,28-12-2016,Furniture,Furnishings,218.352,3,0.2,-24.5646,,,,,,,,,,,
26-03-2016,30-03-2016,Office Supplies,Labels,18.75,5,0,9,,,,,,,,,,,
27-07-2016,02-08-2016,Office Supplies,Paper,65.78,11,0,32.2322,,,,,,,,,,,
28-11-2016,03-12-2016,Office Supplies,Envelopes,64.02,6,0,29.4492,,,,,,,,,,,
10-06-2016,15-06-2016,Office Supplies,Labels,491.55,5,0,240.8595,,,,,,,,,,,
26-12-2016,30-12-2016,Furniture,Furnishings,3.48,2,0,1.1136,,,,,,,,,,,
05-11-2016,10-11-2016,Office Supplies,Binders,13.194,2,0.7,-8.796,,,,,,,,,,,
05-11-2016,10-11-2016,Office Supplies,Storage,1080.096,6,0.2,-94.5084,,,,,,,,,,,
20-12-2016,22-12-2016,Technology,Accessories,71.976,3,0.2,21.5928,,,,,,,,,,,
20-12-2016,25-12-2016,Technology,Accessories,65.44,5,0.2,-8.18,,,,,,,,,,,
22-12-2016,26-12-2016,Office Supplies,Binders,296.712,13,0.2,100.1403,,,,,,,,,,,
29-09-2016,04-10-2016,Office Supplies,Binders,10.048,2,0.2,3.14,,,,,,,,,,,
29-09-2016,04-10-2016,Office Supplies,Storage,807.75,5,0,153.4725,,,,,,,,,,,
27-12-2016,31-12-2016,Furniture,Furnishings,32.952,6,0.6,-19.7712,,,,,,,,,,,
29-08-2016,29-08-2016,Office Supplies,Paper,13.36,2,0,6.4128,,,,,,,,,,,
29-08-2016,02-09-2016,Office Supplies,Envelopes,29.808,2,0.2,10.8054,,,,,,,,,,,
19-11-2016,22-11-2016,Office Supplies,Paper,5.88,1,0.2,1.9845,,,,,,,,,,,
27-12-2016,02-01-2017,Furniture,Chairs,230.28,3,0.2,23.028,,,,,,,,,,,
27-12-2016,31-12-2016,Furniture,Chairs,767.214,14,0.1,161.9674,,,,,,,,,,,
24-12-2016,29-12-2016,Technology,Accessories,62.85,3,0,13.1985,,,,,,,,,,,
14-02-2016,18-02-2016,Office Supplies,Appliances,81.96,2,0,22.9488,,,,,,,,,,,
14-02-2016,18-02-2016,Office Supplies,Supplies,238.62,2,0,4.7724,,,,,,,,,,,
18-06-2016,23-06-2016,Technology,Phones,139.8,5,0.2,12.2325,,,,,,,,,,,
27-07-2016,30-07-2016,Office Supplies,Storage,276.28,2,0,0,,,,,,,,,,,
27-12-2016,01-01-2017,Furniture,Furnishings,182.352,3,0.2,-18.2352,,,,,,,,,,,
28-07-2016,28-07-2016,Furniture,Furnishings,129.888,6,0.2,12.9888,,,,,,,,,,,
27-12-2016,03-01-2017,Technology,Accessories,498,5,0,184.26,,,,,,,,,,,
28-07-2016,28-07-2016,Office Supplies,Fasteners,14.32,5,0.2,5.191,,,,,,,,,,,
28-07-2016,28-07-2016,Office Supplies,Envelopes,48.944,7,0.2,16.5186,,,,,,,,,,,
29-12-2016,02-01-2017,Furniture,Furnishings,24.9,5,0,8.217,,,,,,,,,,,
21-05-2016,23-05-2016,Office Supplies,Envelopes,56.064,6,0.2,21.024,,,,,,,,,,,
29-12-2016,02-01-2017,Furniture,Furnishings,70.56,6,0,23.9904,,,,,,,,,,,
21-05-2016,23-05-2016,Office Supplies,Paper,4.832,1,0.2,1.6308,,,,,,,,,,,
21-05-2016,23-05-2016,Office Supplies,Binders,18.24,3,0.8,-31.008,,,,,,,,,,,
07-11-2016,11-11-2016,Office Supplies,Paper,25.92,5,0.2,9.072,,,,,,,,,,,
07-11-2016,11-11-2016,Office Supplies,Art,120.768,4,0.2,9.0576,,,,,,,,,,,
29-08-2016,02-09-2016,Office Supplies,Binders,505.176,4,0.7,-336.784,,,,,,,,,,,
29-08-2016,02-09-2016,Furniture,Tables,174.0585,3,0.45,-110.7645,,,,,,,,,,,
30-08-2016,04-09-2016,Office Supplies,Binders,25.3,5,0,11.891,,,,,,,,,,,
30-08-2016,04-09-2016,Office Supplies,Storage,95.94,3,0,9.594,,,,,,,,,,,
29-12-2016,05-01-2017,Furniture,Furnishings,38.976,3,0.6,-50.6688,,,,,,,,,,,
29-12-2016,02-01-2017,Technology,Accessories,119.8,4,0,47.92,,,,,,,,,,,
29-12-2016,02-01-2017,Furniture,Furnishings,8.736,3,0.6,-4.8048,,,,,,,,,,,
18-05-2016,22-05-2016,Office Supplies,Paper,3.984,1,0.2,1.4442,,,,,,,,,,,
03-06-2016,06-06-2016,Office Supplies,Labels,15.936,4,0.2,5.1792,,,,,,,,,,,
30-12-2016,03-01-2017,Furniture,Tables,523.764,3,0.4,-192.0468,,,,,,,,,,,
03-06-2016,06-06-2016,Office Supplies,Storage,132.696,3,0.2,9.9522,,,,,,,,,,,
12-04-2016,18-04-2016,Office Supplies,Art,39.68,2,0,16.2688,,,,,,,,,,,
06-11-2016,11-11-2016,Office Supplies,Paper,43.68,6,0,20.9664,,,,,,,,,,,
31-12-2016,04-01-2017,Furniture,Bookcases,1573.488,7,0.2,196.686,,,,,,,,,,,
01-11-2016,03-11-2016,Office Supplies,Binders,3.132,2,0.7,-2.61,,,,,,,,,,,
01-11-2016,03-11-2016,Office Supplies,Binders,22.428,3,0.7,-17.9424,,,,,,,,,,,
31-08-2016,05-09-2016,Technology,Accessories,92.52,9,0,18.504,,,,,,,,,,,
30-12-2016,01-01-2017,Technology,Accessories,47.984,2,0.2,14.3952,,,,,,,,,,,
03-04-2016,08-04-2016,Office Supplies,Envelopes,11.16,2,0,5.58,,,,,,,,,,,
30-12-2016,03-01-2017,Technology,Accessories,27.968,2,0.2,6.992,,,,,,,,,,,
31-12-2016,04-01-2017,Technology,Accessories,47.53,7,0,16.1602,,,,,,,,,,,
31-01-2016,02-02-2016,Furniture,Bookcases,290.666,2,0.15,3.4196,,,,,,,,,,,
31-12-2016,03-01-2017,Technology,Accessories,113.97,3,0,27.3528,,,,,,,,,,,
17-06-2016,20-06-2016,Office Supplies,Paper,62.016,2,0.2,22.4808,,,,,,,,,,,
31-12-2016,03-01-2017,Furniture,Furnishings,63.2,5,0,23.384,,,,,,,,,,,
31-12-2016,07-01-2017,Furniture,Bookcases,341.96,2,0,78.6508,,,,,,,,,,,
31-12-2016,07-01-2017,Technology,Accessories,1687.8,4,0,742.632,,,,,,,,,,,
05-04-2016,09-04-2016,Office Supplies,Binders,115.36,7,0,56.5264,,,,,,,,,,,
24-11-2016,30-11-2016,Office Supplies,Binders,5.742,3,0.7,-4.5936,,,,,,,,,,,
30-07-2016,05-08-2016,Furniture,Bookcases,1367.84,8,0,259.8896,,,,,,,,,,,
28-12-2016,03-01-2017,Office Supplies,Storage,998.82,9,0,29.9646,,,,,,,,,,,
28-12-2016,03-01-2017,Office Supplies,Supplies,51.15,5,0,13.299,,,,,,,,,,,
02-03-2016,06-03-2016,Office Supplies,Paper,3.424,1,0.2,1.07,,,,,,,,,,,
31-12-2016,01-01-2017,Technology,Accessories,34.77,3,0,11.4741,,,,,,,,,,,
11-11-2016,17-11-2016,Office Supplies,Paper,46.35,5,0,21.7845,,,,,,,,,,,
11-11-2016,17-11-2016,Office Supplies,Paper,223.92,4,0,109.7208,,,,,,,,,,,
11-11-2016,17-11-2016,Office Supplies,Supplies,7.3,2,0,2.19,,,,,,,,,,,
31-12-2016,07-01-2017,Furniture,Chairs,605.88,6,0,151.47,,,,,,,,,,,
