Sales 2016,Moving Average,Sales 2017,Moving Average,Sales 2018,Moving Average,Sales 2019,Moving Average,,,,,,,
,,,,673.568,342.822,201.584,143.9795,,,,,,,
,,,,3.798,312.7915,899.136,359.1665,,,,,,,
,,,,45.568,290.196,931.176,567.962,,,,,,,
,,,,28.752,187.9215,430.88,615.694,,,,,,,
,,,,25.92,26.0095,341.96,650.788,,,,,,,
,,,,34.65,33.7225,26.352,432.592,,,,,,,
,,,,204.95,73.568,11.52,202.678,,,,,,,
,,,,79.95,86.3675,7.8,96.908,,,,,,,
,,,,14,83.3875,400.8,111.618,,,,,,,
,,,,16.392,78.823,28.792,112.228,,,,,,,
,,,,10.9,30.3105,111.79,137.2955,,,,,,,
,,,,29.6,17.723,241.424,195.7015,,,,,,,
,,,,4.98,15.468,10.44,98.1115,,,,,,,
,,,,479.976,131.364,18.336,95.4975,,,,,,,
,,,,44.736,139.823,10.368,70.142,,,,,,,
,,,,5.76,133.863,10.89,12.5085,,,,,,,
,,,,483.136,253.402,19.44,14.7585,,,,,,,
,,,,12.56,136.548,121.6,40.5745,,,,,,,
,,,,90.48,147.984,181.86,83.4475,,,,,,,
,,,,13.08,149.814,45.92,92.205,,,,,,,
,,,,214.7,82.705,18.24,91.905,,,,,,,
,,,,6.48,81.185,35.48,70.375,,,,,,,
,,,,63.968,74.557,1158.12,314.44,,,,,,,
,,,,573.174,214.5805,88.92,325.19,,,,,,,
,,,,20.62,166.0605,34.92,329.36,,,,,,,
,,,,124.25,195.503,35.184,329.286,,,,,,,
,,,,297.55,253.8985,25.5,46.131,,,,,,,
,,,,403.56,211.495,10.56,26.541,,,,,,,
,,,,95.2,230.14,15.92,21.791,,,,,,,
,,,,466.32,315.6575,16.056,17.009,,,,,,,
,,,,82.64,261.93,223.056,66.398,,,,,,,
,,,,528.43,293.1475,540.048,198.77,,,,,,,
,,,,22.386,274.944,370.782,287.4855,,,,,,,
,,,,24.27,164.4315,41.6,293.8715,,,,,,,
,,,,2799.96,843.7615,23.12,243.8875,,,,,,,
,,,,33.528,720.036,113.888,137.3475,,,,,,,
,,,,36.744,723.6255,113.568,73.044,,,,,,,
,,,,71.088,735.33,7.92,64.624,,,,,,,
,,,,60.35,50.4275,671.984,226.84,,,,,,,
,,,,35.52,50.9255,30.56,206.008,,,,,,,
,,,,11.2,44.5395,77.952,197.104,,,,,,,
,,,,13.4,30.1175,67.992,212.122,,,,,,,
,,,,4.98,16.275,12.224,47.182,,,,,,,
,,,,109.69,34.8175,44.784,50.738,,,,,,,
,,,,99.568,56.9095,22.848,36.962,,,,,,,
,,,,271.96,121.5495,10.848,22.676,,,,,,,
,,,,18.69,124.977,18.544,24.256,,,,,,,
,,,,13.36,100.8945,9.96,15.55,,,,,,,
,,,,249.584,138.3985,9.21,12.1405,,,,,,,
,,,,13.86,73.8735,27.93,16.411,,,,,,,
,,,,13.376,72.545,14.016,15.279,,,,,,,
,,,,437.472,178.573,18.24,17.349,,,,,,,
,,,,35.56,125.067,76.12,34.0765,,,,,,,
,,,,97.98,146.097,26.72,33.774,,,,,,,
,,,,36.24,151.813,62.352,45.858,,,,,,,
,,,,,,11.56,44.188,,,,,,,
,,,,,,221.024,80.414,,,,,,,
,,,,,,230.376,131.328,,,,,,,
,,,,,,9.324,118.071,,,,,,,
,,,,,,60.864,130.397,,,,,,,
,,,,,,652.995,238.38975,,,,,,,
,,,,,,11.22,183.60075,,,,,,,
,,,,,,163.96,222.25975,,,,,,,
,,,,,,8.904,209.26975,,,,,,,
,,,,,,720.064,226.037,,,,,,,
,,,,,,2404.704,824.408,,,,,,,
,,,,,,563.024,924.174,,,,,,,
,,,,,,344.91,1008.1755,,,,,,,
,,,,,,8.64,830.3195,,,,,,,
,,,,,,2.064,229.6595,,,,,,,
,,,,,,61.792,104.3515,,,,,,,
,,,,,,205.9992,69.6238,,,,,,,
,,,,,,629.95,224.9513,,,,,,,
,,,,,,43.6,235.3353,,,,,,,
,,,,,,154.95,258.6248,,,,,,,
,,,,,,11.21,209.9275,,,,,,,
,,,,,,239.92,112.42,,,,,,,
,,,,,,82.95,122.2575,,,,,,,
,,,,,,22,89.02,,,,,,,
,,,,,,119.94,116.2025,,,,,,,
,,,,,,3.648,57.1345,,,,,,,
,,,,,,321.568,116.789,,,,,,,
,,,,,,8.64,113.449,,,,,,,
,,,,,,167.952,125.452,,,,,,,
,,,,,,45.04,135.8,,,,,,,
,,,,,,96.36,79.498,,,,,,,
,,,,,,21.99,82.8355,,,,,,,
,,,,,,15.28,44.6675,,,,,,,
,,,,,,34.24,41.9675,,,,,,,
,,,,,,220.064,72.8935,,,,,,,
,,,,,,339.136,152.18,,,,,,,
,,,,,,146.82,185.065,,,,,,,
,,,,,,811.28,379.325,,,,,,,
,,,,,,1919.976,804.303,,,,,,,
,,,,,,48.86,731.734,,,,,,,
,,,,,,23.36,700.869,,,,,,,
,,,,,,52.44,511.159,,,,,,,
,,,,,,73.68,49.585,,,,,,,
,,,,,,139.92,72.35,,,,,,,
,,,,,,107.88,93.48,,,,,,,
,,,,,,33.29,88.6925,,,,,,,
,,,,,,119.94,100.2575,,,,,,,
,,,,,,17.31,69.605,,,,,,,
,,,,,,1.824,43.091,,,,,,,
,,,,,,899.982,259.764,,,,,,,
,,,,,,86.352,251.367,,,,,,,
,,,,,,139.96,282.0295,,,,,,,
,,,,,,119.94,311.5585,,,,,,,
,,,,,,12.42,89.668,,,,,,,
,,,,,,35.04,76.84,,,,,,,
,,,,,,50.94,54.585,,,,,,,
,,,,,,327.7328,106.5332,,,,,,,
,,,,,,10499.97,2728.4207,,,,,,,
,,,,,,239.96,2779.6507,,,,,,,
,,,,,,1247.64,3078.8257,,,,,,,
,,,,,,13.904,3000.3685,,,,,,,
,,,,,,19.608,380.278,,,,,,,
,,,,,,4.158,321.3275,,,,,,,
,,,,,,268.24,76.4775,,,,,,,
,,,,,,431.16,180.7915,,,,,,,
,,,,,,38.88,185.6095,,,,,,,
,,,,,,187.76,231.51,,,,,,,
,,,,,,43.8,175.4,,,,,,,
,,,,,,79.99,87.6075,,,,,,,
,,,,,,206.1,129.4125,,,,,,,
,,,,,,169.68,124.8925,,,,,,,
,,,,,,132.52,147.0725,,,,,,,
,,,,,,2.96,127.815,,,,,,,
,,,,,,8.448,78.402,,,,,,,
,,,,,,95.94,59.967,,,,,,,
,,,,,,38.864,36.553,,,,,,,
,,,,,,19.76,40.753,,,,,,,
,,,,,,44.384,49.737,,,,,,,
,,,,,,2.944,26.488,,,,,,,
,,,,,,74.95,35.5095,,,,,,,
,,,,,,81.36,50.9095,,,,,,,
,,,,,,20.232,44.8715,,,,,,,
,,,,,,389.056,141.3995,,,,,,,
,,,,,,20.736,127.846,,,,,,,
,,,,,,41.472,117.874,,,,,,,
,,,,,,55.584,126.712,,,,,,,
,,,,,,127.386,61.2945,,,,,,,
,,,,,,92.52,79.2405,,,,,,,
,,,,,,37.76,78.3125,,,,,,,
,,,,,,7.38,66.2615,,,,,,,
,,,,,,5.82,35.87,,,,,,,
,,,,,,219.075,67.50875,,,,,,,
,,,,,,41.28,68.38875,,,,,,,
,,,,,,13.36,69.88375,,,,,,,
,,,,,,31.968,76.42075,,,,,,,
,,,,,,16.896,25.876,,,,,,,
,,,,,,6.672,17.224,,,,,,,
,,,,,,99.136,38.668,,,,,,,
,,,,,,15.992,34.674,,,,,,,
,,,,,,233.058,88.7145,,,,,,,
,,,,,,305.312,163.3745,,,,,,,
,,,,,,821.88,344.0605,,,,,,,
,,,,,,21.96,345.5525,,,,,,,
,,,,,,305.01,363.5405,,,,,,,
,,,,,,18.7,291.8875,,,,,,,
,,,,,,16.74,90.6025,,,,,,,
,,,,,,2504.74,711.2975,,,,,,,
,,,,,,718.116,814.574,,,,,,,
,,,,,,31.776,817.843,,,,,,,
,,,,,,25.06,819.923,,,,,,,
,,,,,,191.058,241.5025,,,,,,,
,,,,,,13.04,65.2335,,,,,,,
,,,,,,1525.188,438.5865,,,,,,,
,,,,,,59.913,447.29975,,,,,,,
,,,,,,22.96,405.27525,,,,,,,
,,,,,,58.408,416.61725,,,,,,,
,,,,,,79.974,55.31375,,,,,,,
,,,,,,42.6,50.9855,,,,,,,
,,,,,,84.056,66.2595,,,,,,,
,,,,,,23.968,57.6495,,,,,,,
,,,,,,28.728,44.838,,,,,,,
,,,,,,77.6,53.588,,,,,,,
,,,,,,4.656,33.738,,,,,,,
,,,,,,283.92,98.726,,,,,,,
,,,,,,22,97.044,,,,,,,
,,,,,,46.76,89.334,,,,,,,
,,,,,,183.968,134.162,,,,,,,
,,,,,,1259.97,378.1745,,,,,,,
,,,,,,68.97,389.917,,,,,,,
,,,,,,209.568,430.619,,,,,,,
,,,,,,27.58,391.522,,,,,,,
,,,,,,2.97,77.272,,,,,,,
,,,,,,569.99,202.527,,,,,,,
,,,,,,50.97,162.8775,,,,,,,
,,,,,,70.98,173.7275,,,,,,,
,,,,,,27.42,179.84,,,,,,,
,,,,,,56.56,51.4825,,,,,,,
,,,,,,5.56,40.13,,,,,,,
,,,,,,9.02,24.64,,,,,,,
,,,,,,8.62,19.94,,,,,,,
,,,,,,659.976,170.794,,,,,,,
,,,,,,8.448,171.516,,,,,,,
,,,,,,39.296,179.085,,,,,,,
,,,,,,11.76,179.87,,,,,,,
,,,,,,40.736,25.06,,,,,,,
,,,,,,150.8,60.648,,,,,,,
,,,,,,1039.992,310.822,,,,,,,
,,,,,,51.84,320.842,,,,,,,
,,,,,,55.176,324.452,,,,,,,
,,,,,,35.712,295.68,,,,,,,
,,,,,,74.112,54.21,,,,,,,
,,,,,,27.992,48.248,,,,,,,
,,,,,,3.304,35.28,,,,,,,
,,,,,,28.4,33.452,,,,,,,
,,,,,,287.92,86.904,,,,,,,
,,,,,,24.048,85.918,,,,,,,
,,,,,,7.476,86.961,,,,,,,
,,,,,,6.464,81.477,,,,,,,
,,,,,,11.52,12.377,,,,,,,
,,,,,,222.384,61.961,,,,,,,
,,,,,,195.96,109.082,,,,,,,
,,,,,,4.36,108.556,,,,,,,
,,,,,,10.688,108.348,,,,,,,
,,,,,,36.288,61.824,,,,,,,
,,,,,,78.304,32.41,,,,,,,
,,,,,,127.785,63.26625,,,,,,,
,,,,,,6.104,62.12025,,,,,,,
,,,,,,10.824,55.75425,,,,,,,
,,,,,,5.88,37.64825,,,,,,,
,,,,,,977.292,250.025,,,,,,,
,,,,,,79.1,268.274,,,,,,,
,,,,,,327.84,347.528,,,,,,,
,,,,,,2.88,346.778,,,,,,,
,,,,,,1443.96,463.445,,,,,,,
,,,,,,20.724,448.851,,,,,,,
,,,,,,415.872,470.859,,,,,,,
,,,,,,19.008,474.891,,,,,,,
,,,,,,16.38,117.996,,,,,,,
,,,,,,167.96,154.805,,,,,,,
,,,,,,321.568,131.229,,,,,,,
,,,,,,12.96,129.717,,,,,,,
,,,,,,27.76,132.562,,,,,,,
,,,,,,89.988,113.069,,,,,,,
,,,,,,229.544,90.063,,,,,,,
,,,,,,33.29,95.1455,,,,,,,
,,,,,,7.78,90.1505,,,,,,,
,,,,,,13.762,71.094,,,,,,,
,,,,,,11.673,16.62625,,,,,,,
,,,,,,64.848,24.51575,,,,,,,
,,,,,,364.08,113.59075,,,,,,,
,,,,,,71.088,127.92225,,,,,,,
,,,,,,223.58,180.899,,,,,,,
,,,,,,501.81,290.1395,,,,,,,
,,,,,,359.499,288.99425,,,,,,,
,,,,,,10.48,273.84225,,,,,,,
,,,,,,39.96,227.93725,,,,,,,
,,,,,,34.08,111.00475,,,,,,,
,,,,,,48.87,33.3475,,,,,,,
,,,,,,723.92,211.7075,,,,,,,
,,,,,,5.16,203.0075,,,,,,,
,,,,,,299.96,269.4775,,,,,,,
,,,,,,67.84,274.22,,,,,,,
,,,,,,853.93,306.7225,,,,,,,
,,,,,,18.688,310.1045,,,,,,,
,,,,,,701.96,410.6045,,,,,,,
,,,,,,126.3,425.2195,,,,,,,
,,,,,,38.04,221.247,,,,,,,
,,,,,,220.752,271.763,,,,,,,
,,,,,,12.84,99.483,,,,,,,
,,,,,,52.272,80.976,,,,,,,
,,,,,,213.136,124.75,,,,,,,
,,,,,,33.568,77.954,,,,,,,
,,,,,,58.73,89.4265,,,,,,,
,,,,,,93.344,99.6945,,,,,,,
,,,,,,257.94,110.8955,,,,,,,
,,,,,,1879.96,572.4935,,,,,,,
,,,,,,27.46,564.676,,,,,,,
,,,,,,89.98,563.835,,,,,,,
,,,,,,828.6,706.5,,,,,,,
,,,,,,979.95,481.4975,,,,,,,
,,,,,,135.3,508.4575,,,,,,,
,,,,,,46.94,497.6975,,,,,,,
,,,,,,143.73,326.48,,,,,,,
,,,,,,244.55,142.63,,,,,,,
,,,,,,166.16,150.345,,,,,,,
,,,,,,8.76,140.8,,,,,,,
,,,,,,43.584,115.7635,,,,,,,
,,,,,,117.488,83.998,,,,,,,
,,,,,,18.84,47.168,,,,,,,
,,,,,,57.568,59.37,,,,,,,
,,,,,,6.99,50.2215,,,,,,,
,,,,,,107.424,47.7055,,,,,,,
,,,,,,158.28,82.5655,,,,,,,
,,,,,,497.94,192.6585,,,,,,,
,,,,,,516.488,320.033,,,,,,,
,,,,,,1007.232,544.985,,,,,,,
,,,,,,2065.32,1021.745,,,,,,,
,,,,,,15.552,901.148,,,,,,,
,,,,,,25.344,778.362,,,,,,,
,,,,,,88.768,548.746,,,,,,,
,,,,,,1979.89,527.3885,,,,,,,
,,,,,,79.96,543.4905,,,,,,,
,,,,,,1.64,537.5645,,,,,,,
,,,,,,1049.2,777.6725,,,,,,,
,,,,,,20.9,287.925,,,,,,,
,,,,,,62.65,283.5975,,,,,,,
,,,,,,390.368,380.7795,,,,,,,
,,,,,,101.52,143.8595,,,,,,,
,,,,,,68.472,155.7525,,,,,,,
,,,,,,1242.9,450.815,,,,,,,
,,,,,,173.8,396.673,,,,,,,
,,,,,,155.94,410.278,,,,,,,
,,,,,,663.936,559.144,,,,,,,
,,,,,,71.976,266.413,,,,,,,
,,,,,,2.368,223.555,,,,,,,
,,,,,,383.976,280.564,,,,,,,
,,,,,,1781.682,560.0005,,,,,,,
,,,,,,83.56,562.8965,,,,,,,
,,,,,,546.06,698.8195,,,,,,,
,,,,,,269.49,670.198,,,,,,,
,,,,,,25.83,231.235,,,,,,,
,,,,,,95.976,234.339,,,,,,,
,,,,,,1079.316,367.653,,,,,,,
,,,,,,83.92,321.2605,,,,,,,
,,,,,,131.98,347.798,,,,,,,
,,,,,,15.92,327.784,,,,,,,
,,,,,,52.29,71.0275,,,,,,,
,,,,,,91.99,73.045,,,,,,,
,,,,,,20.37,45.1425,,,,,,,
,,,,,,221.55,96.55,,,,,,,
,,,,,,17.52,87.8575,,,,,,,
,,,,,,470.376,182.454,,,,,,,
,,,,,,105.584,203.7575,,,,,,,
,,,,,,31.152,156.158,,,,,,,
,,,,,,6.783,153.47375,,,,,,,
,,,,,,406.368,137.47175,,,,,,,
,,,,,,104.68,137.24575,,,,,,,
,,,,,,62.958,145.19725,,,,,,,
,,,,,,219.8,198.4515,,,,,,,
,,,,,,317.058,176.124,,,,,,,
,,,,,,45.36,161.294,,,,,,,
,,,,,,10.128,148.0865,,,,,,,
,,,,,,37.392,102.4845,,,,,,,
,,,,,,79.12,43,,,,,,,
,,,,,,19.44,36.52,,,,,,,
,,,,,,897.15,258.2755,,,,,,,
,,,,,,7.712,250.8555,,,,,,,
,,,,,,10.368,233.6675,,,,,,,
,,,,,,41.86,239.2725,,,,,,,
,,,,,,141.96,50.475,,,,,,,
,,,,,,15.92,52.527,,,,,,,
,,,,,,70.68,67.605,,,,,,,
,,,,,,541.24,192.45,,,,,,,
,,,,,,629.64,314.37,,,,,,,
,,,,,,15.936,314.374,,,,,,,
,,,,,,8.001,298.70425,,,,,,,
,,,,,,398.972,263.13725,,,,,,,
,,,,,,559.62,245.63225,,,,,,,
,,,,,,109.92,269.12825,,,,,,,
,,,,,,8.56,269.268,,,,,,,
,,,,,,34.65,178.1875,,,,,,,
,,,,,,294.62,111.9375,,,,,,,
,,,,,,8.752,86.6455,,,,,,,
,,,,,,47.96,96.4955,,,,,,,
,,,,,,9.024,90.089,,,,,,,
,,,,,,69.456,33.798,,,,,,,
,,,,,,10.86,34.325,,,,,,,
,,,,,,79.47,42.2025,,,,,,,
,,,,,,10.08,42.4665,,,,,,,
,,,,,,45.66,36.5175,,,,,,,
,,,,,,631.176,191.5965,,,,,,,
,,,,,,2479.96,791.719,,,,,,,
,,,,,,39.992,799.197,,,,,,,
,,,,,,1159.056,1077.546,,,,,,,
,,,,,,179.9,964.727,,,,,,,
,,,,,,701.96,520.227,,,,,,,
,,,,,,12.16,513.269,,,,,,,
,,,,,,32.776,231.699,,,,,,,
,,,,,,114.288,215.296,,,,,,,
,,,,,,36.624,48.962,,,,,,,
,,,,,,242.352,106.51,,,,,,,
,,,,,,49.616,110.72,,,,,,,
,,,,,,508.704,209.324,,,,,,,
,,,,,,57.36,214.508,,,,,,,
,,,,,,906.68,380.59,,,,,,,
,,,,,,67.86,385.151,,,,,,,
,,,,,,19.728,262.907,,,,,,,
,,,,,,151.188,286.364,,,,,,,
,,,,,,286.86,131.409,,,,,,,
,,,,,,979.95,359.4315,,,,,,,
,,,,,,4.36,355.5895,,,,,,,
,,,,,,83.92,338.7725,,,,,,,
,,,,,,14.624,270.7135,,,,,,,
,,,,,,136.99,59.9735,,,,,,,
,,,,,,3.15,59.671,,,,,,,
,,,,,,166.44,80.301,,,,,,,
,,,,,,47.992,88.643,,,,,,,
,,,,,,45.216,65.6995,,,,,,,
,,,,,,28.782,72.1075,,,,,,,
,,,,,,24.448,36.6095,,,,,,,
,,,,,,521.96,155.1015,,,,,,,
,,,,,,13.592,147.1955,,,,,,,
,,,,,,10.368,142.592,,,,,,,
,,,,,,13.344,139.816,,,,,,,
,,,,,,76.752,28.514,,,,,,,
,,,,,,102.336,50.7,,,,,,,
,,,,,,10.32,50.688,,,,,,,
,,,,,,47.32,59.182,,,,,,,
,,,,,,23.376,45.838,,,,,,,
,,,,,,16.72,24.434,,,,,,,
,,,,,,16.192,25.902,,,,,,,
,,,,,,5.346,15.4085,,,,,,,
,,,,,,188.552,56.7025,,,,,,,
,,,,,,239.96,112.5125,,,,,,,
,,,,,,54.768,122.1565,,,,,,,
,,,,,,13.392,124.168,,,,,,,
,,,,,,23.92,83.01,,,,,,,
,,,,,,255.968,87.012,,,,,,,
,,,,,,61.568,88.712,,,,,,,
,,,,,,8.8,87.564,,,,,,,
,,,,,,142.8,117.284,,,,,,,
,,,,,,399.95,153.2795,,,,,,,
,,,,,,649,300.1375,,,,,,,
,,,,,,74.352,316.5255,,,,,,,
,,,,,,11.76,283.7655,,,,,,,
,,,,,,12.99,187.0255,,,,,,,
,,,,,,182.22,70.3305,,,,,,,
,,,,,,302.94,127.4775,,,,,,,
,,,,,,11.352,127.3755,,,,,,,
,,,,,,61.44,139.488,,,,,,,
,,,,,,38.9,103.658,,,,,,,
,,,,,,99.39,52.7705,,,,,,,
,,,,,,92.94,73.1675,,,,,,,
,,,,,,205.03,109.065,,,,,,,
,,,,,,20.94,104.575,,,,,,,
,,,,,,58.68,94.3975,,,,,,,
,,,,,,254.9,134.8875,,,,,,,
,,,,,,24.816,89.834,,,,,,,
,,,,,,14.976,88.343,,,,,,,
,,,,,,41.96,84.163,,,,,,,
,,,,,,9.45,22.8005,,,,,,,
,,,,,,83.92,37.5765,,,,,,,
,,,,,,199.9,83.8075,,,,,,,
,,,,,,31.176,81.1115,,,,,,,
,,,,,,172.752,121.937,,,,,,,
,,,,,,9.296,103.281,,,,,,,
,,,,,,21.6,58.706,,,,,,,
,,,,,,11.07,53.6795,,,,,,,
,,,,,,10.68,13.1615,,,,,,,
,,,,,,374.376,104.4315,,,,,,,
,,,,,,3.552,99.9195,,,,,,,
,,,,,,15.552,101.04,,,,,,,
,,,,,,127.984,130.366,,,,,,,
,,,,,,82.38,57.367,,,,,,,
,,,,,,1889.99,528.9765,,,,,,,
,,,,,,320.64,605.2485,,,,,,,
,,,,,,52,586.2525,,,,,,,
,,,,,,50.04,578.1675,,,,,,,
,,,,,,179.95,150.6575,,,,,,,
,,,,,,1199.976,370.4915,,,,,,,
,,,,,,27.15,364.279,,,,,,,
,,,,,,1004.024,602.775,,,,,,,
,,,,,,9.68,560.2075,,,,,,,
,,,,,,28.35,267.301,,,,,,,
,,,,,,55.98,274.5085,,,,,,,
,,,,,,1336.829,357.70975,,,,,,,
,,,,,,113.568,383.68175,,,,,,,
,,,,,,109.48,403.96425,,,,,,,
,,,,,,272.94,458.20425,,,,,,,
,,,,,,19.44,128.857,,,,,,,
,,,,,,31.92,108.445,,,,,,,
,,,,,,29.79,88.5225,,,,,,,
,,,,,,128.9,52.5125,,,,,,,
,,,,,,60.12,62.6825,,,,,,,
,,,,,,69.48,72.0725,,,,,,,
,,,,,,87.92,86.605,,,,,,,
,,,,,,22.424,59.986,,,,,,,
,,,,,,90.48,67.576,,,,,,,
,,,,,,42.76,60.896,,,,,,,
,,,,,,178.11,83.4435,,,,,,,
,,,,,,1089.75,350.275,,,,,,,
,,,,,,61.06,342.92,,,,,,,
,,,,,,459.92,447.21,,,,,,,
,,,,,,27.52,409.5625,,,,,,,
,,,,,,592.74,285.31,,,,,,,
,,,,,,215.544,323.931,,,,,,,
,,,,,,13.248,212.263,,,,,,,
,,,,,,83.988,226.38,,,,,,,
,,,,,,1.248,78.507,,,,,,,
,,,,,,9.708,27.048,,,,,,,
,,,,,,27.24,30.546,,,,,,,
,,,,,,444.768,120.741,,,,,,,
,,,,,,37.208,129.731,,,,,,,
,,,,,,57.576,141.698,,,,,,,
,,,,,,872.94,353.123,,,,,,,
,,,,,,41.54,252.316,,,,,,,
,,,,,,12.96,246.254,,,,,,,
,,,,,,33.45,240.2225,,,,,,,
,,,,,,10.4,24.5875,,,,,,,
,,,,,,2.624,14.8585,,,,,,,
,,,,,,104.88,37.8385,,,,,,,
,,,,,,34.7,38.151,,,,,,,
,,,,,,33.72,43.981,,,,,,,
,,,,,,14.94,47.06,,,,,,,
,,,,,,15.984,24.836,,,,,,,
,,,,,,11.16,18.951,,,,,,,
,,,,,,896.328,234.603,,,,,,,
,,,,,,189,278.118,,,,,,,
,,,,,,143.856,310.086,,,,,,,
,,,,,,419.4,412.146,,,,,,,
,,,,,,13.005,191.31525,,,,,,,
,,,,,,148.257,181.1295,,,,,,,
,,,,,,29.36,152.5055,,,,,,,
,,,,,,214.9,101.3805,,,,,,,
,,,,,,15.92,102.10925,,,,,,,
,,,,,,146.45,101.6575,,,,,,,
,,,,,,15.14,98.1025,,,,,,,
,,,,,,5.76,45.8175,,,,,,,
,,,,,,1399.98,391.8325,,,,,,,
,,,,,,11.088,357.992,,,,,,,
,,,,,,54.9,367.932,,,,,,,
,,,,,,19.936,371.476,,,,,,,
,,,,,,65.568,37.873,,,,,,,
,,,,,,14.2,38.651,,,,,,,
,,,,,,34.5,33.551,,,,,,,
,,,,,,1669.6,445.967,,,,,,,
,,,,,,10.368,432.167,,,,,,,
,,,,,,310.88,506.337,,,,,,,
,,,,,,10.86,500.427,,,,,,,
,,,,,,426.79,189.7245,,,,,,,
,,,,,,19.104,191.9085,,,,,,,
,,,,,,49.08,126.4585,,,,,,,
,,,,,,324.9,204.9685,,,,,,,
,,,,,,18.24,102.831,,,,,,,
,,,,,,599.97,248.0475,,,,,,,
,,,,,,38.97,245.52,,,,,,,
,,,,,,45.84,175.755,,,,,,,
,,,,,,95.84,195.155,,,,,,,
,,,,,,12.96,48.4025,,,,,,,
,,,,,,14.76,42.35,,,,,,,
,,,,,,3.273,31.70825,,,,,,,
,,,,,,87.92,29.72825,,,,,,,
,,,,,,23.36,32.32825,,,,,,,
,,,,,,39.98,38.63325,,,,,,,
,,,,,,63.686,53.7365,,,,,,,
,,,,,,10.368,34.3485,,,,,,,
,,,,,,77.72,47.9385,,,,,,,
,,,,,,520.464,168.0595,,,,,,,
,,,,,,128.85,184.3505,,,,,,,
,,,,,,116.312,210.8365,,,,,,,
,,,,,,14.952,195.1445,,,,,,,
,,,,,,17.94,69.5135,,,,,,,
,,,,,,116.98,66.546,,,,,,,
,,,,,,1.392,37.816,,,,,,,
,,,,,,721.875,214.54675,,,,,,,
,,,,,,73.568,228.45375,,,,,,,
,,,,,,13.584,202.60475,,,,,,,
,,,,,,64.784,218.45275,,,,,,,
,,,,,,7.28,39.804,,,,,,,
,,,,,,5.4,22.762,,,,,,,
,,,,,,6.54,21.001,,,,,,,
,,,,,,40.2,14.855,,,,,,,
,,,,,,735.98,197.03,,,,,,,
,,,,,,22.75,201.3675,,,,,,,
,,,,,,31.44,207.5925,,,,,,,
,,,,,,287.976,269.5365,,,,,,,
,,,,,,8.64,87.7015,,,,,,,
,,,,,,38.88,91.734,,,,,,,
,,,,,,201.04,134.134,,,,,,,
,,,,,,12.96,65.38,,,,,,,
,,,,,,26.25,69.7825,,,,,,,
,,,,,,64.96,76.3025,,,,,,,
,,,,,,43.7,36.9675,,,,,,,
,,,,,,227.976,90.7215,,,,,,,
,,,,,,52.68,97.329,,,,,,,
,,,,,,2.032,81.597,,,,,,,
,,,,,,159.8,110.622,,,,,,,
,,,,,,44.75,64.8155,,,,,,,
,,,,,,974.988,295.3925,,,,,,,
,,,,,,266.352,361.4725,,,,,,,
,,,,,,56.328,335.6045,,,,,,,
,,,,,,39.264,334.233,,,,,,,
,,,,,,95.232,114.294,,,,,,,
,,,,,,1199.98,347.701,,,,,,,
,,,,,,73.85,352.0815,,,,,,,
,,,,,,25.71,348.693,,,,,,,
,,,,,,17.28,329.205,,,,,,,
,,,,,,526.582,160.8555,,,,,,,
,,,,,,22.77,148.0855,,,,,,,
,,,,,,10.192,144.206,,,,,,,
,,,,,,22.83,145.5935,,,,,,,
,,,,,,54.32,27.528,,,,,,,
,,,,,,196.776,71.0295,,,,,,,
,,,,,,81.568,88.8735,,,,,,,
,,,,,,97.184,107.462,,,,,,,
,,,,,,24.32,99.962,,,,,,,
,,,,,,18.96,55.508,,,,,,,
,,,,,,10.8,37.816,,,,,,,
,,,,,,33.376,21.864,,,,,,,
,,,,,,13.36,19.124,,,,,,,
,,,,,,158.9,54.109,,,,,,,
,,,,,,5.984,52.905,,,,,,,
,,,,,,189.95,92.0485,,,,,,,
,,,,,,149.95,126.196,,,,,,,
,,,,,,29.95,93.9585,,,,,,,
,,,,,,44.4,103.5625,,,,,,,
,,,,,,66.284,72.646,,,,,,,
,,,,,,15.24,38.9685,,,,,,,
,,,,,,13.23,34.7885,,,,,,,
,,,,,,11.808,26.6405,,,,,,,
,,,,,,28.16,17.1095,,,,,,,
,,,,,,504.9,139.5245,,,,,,,
,,,,,,544.38,272.312,,,,,,,
,,,,,,481.32,389.69,,,,,,,
,,,,,,13.98,386.145,,,,,,,
,,,,,,166.72,301.6,,,,,,,
,,,,,,24.816,171.709,,,,,,,
,,,,,,124.36,82.469,,,,,,,
,,,,,,32.56,87.114,,,,,,,
,,,,,,46.672,57.102,,,,,,,
,,,,,,119.833,80.85625,,,,,,,
,,,,,,119.98,79.76125,,,,,,,
,,,,,,38.82,81.32625,,,,,,,
,,,,,,1141.938,355.14275,,,,,,,
,,,,,,1704.56,751.3245,,,,,,,
,,,,,,3.2,722.1295,,,,,,,
,,,,,,18.96,717.1645,,,,,,,
,,,,,,6.63,433.3375,,,,,,,
,,,,,,12.96,10.4375,,,,,,,
,,,,,,32.4,17.7375,,,,,,,
,,,,,,18.704,17.6735,,,,,,,
,,,,,,12.672,19.184,,,,,,,
,,,,,,5.76,17.384,,,,,,,
,,,,,,7.236,11.093,,,,,,,
,,,,,,4.824,7.623,,,,,,,
,,,,,,91.36,27.295,,,,,,,
,,,,,,130.112,58.383,,,,,,,
