Sales 2016,Quantity 2016,Discount 2016,Profit 2016,Sales 2017,Quantity 2017,Discount 2017,Profit 2017,Sales 2018,Quantity 2018,Discount 2018,Profit 2018,Sales 2019,Quantity 2019,Discount 2019,Profit 2019,,,,,,,
,,,,,,,,94.68,9,0,31.2444,2249.91,9,0,517.4793,,,,,,,
,,,,,,,,23.67,3,0,0.9468,59.92,4,0,16.7776,,,,,,,
,,,,,,,,1091.168,4,0.2,68.198,3.312,1,0.2,0.6624,,,,,,,
,,,,,,,,18.69,7,0,5.2332,20.136,3,0.2,1.2585,,,,,,,
,,,,,,,,568.728,3,0.2,28.4364,8.856,3,0.2,2.8782,,,,,,,
,,,,,,,,7.312,1,0.2,2.5592,859.2,4,0.4,-186.16,,,,,,,
,,,,,,,,3.64,1,0.2,1.365,19.44,3,0,9.3312,,,,,,,
,,,,,,,,881.93,7,0,220.4825,384.592,2,0.2,-81.7258,,,,,,,
,,,,,,,,115.84,8,0,54.4448,168.1,5,0,43.706,,,,,,,
,,,,,,,,10.02,3,0,4.4088,54.336,4,0.2,5.4336,,,,,,,
,,,,,,,,631.96,4,0,303.3408,83.9,10,0,20.975,,,,,,,
,,,,,,,,184.704,6,0.2,13.8528,11.76,2,0,5.7624,,,,,,,
,,,,,,,,47.92,2,0.2,11.98,155.372,2,0.3,-35.5136,,,,,,,
,,,,,,,,163.88,2,0,40.97,5.56,2,0,1.4456,,,,,,,
,,,,,,,,72.224,4,0.2,25.2784,15.992,1,0.2,0.9995,,,,,,,
,,,,,,,,146.688,8,0.2,45.84,139.86,7,0,65.7342,,,,,,,
,,,,,,,,118.782,3,0.4,-27.7158,307.136,4,0.2,26.8744,,,,,,,
,,,,,,,,769.184,4,0.2,-163.4516,12.39,3,0,5.6994,,,,,,,
,,,,,,,,11.376,3,0.6,-5.688,41.37,3,0,17.3754,,,,,,,
,,,,,,,,66.112,4,0.6,-84.2928,8.56,2,0,3.852,,,,,,,
,,,,,,,,859.2,3,0.2,75.18,52.4,5,0,14.148,,,,,,,
,,,,,,,,51.184,7,0.2,19.194,14.94,3,0,6.8724,,,,,,,
,,,,,,,,842.72,8,0,202.2528,11.673,3,0.7,-7.782,,,,,,,
,,,,,,,,41.96,2,0,10.9096,43.5,3,0,10.875,,,,,,,
,,,,,,,,13.216,4,0.2,4.4604,26.4,5,0,11.88,,,,,,,
,,,,,,,,184.752,3,0.2,-20.7846,35.88,6,0,17.5812,,,,,,,
,,,,,,,,43.12,5,0.2,15.092,361.376,2,0.2,27.1032,,,,,,,
,,,,,,,,313.722,3,0.4,-99.3453,40.776,3,0.2,0.5097,,,,,,,
,,,,,,,,45.98,1,0,7.8166,199.75,5,0,87.89,,,,,,,
,,,,,,,,428.68,7,0,0,1673.184,12,0.2,20.9148,,,,,,,
,,,,,,,,37.94,2,0,18.2112,16.272,3,0.2,5.2884,,,,,,,
,,,,,,,,61.38,6,0,15.9588,18.368,4,0.2,5.9696,,,,,,,
,,,,,,,,7.072,2,0.2,2.3868,486.368,4,0.2,36.4776,,,,,,,
,,,,,,,,14.112,6,0.2,1.2348,959.984,2,0.2,311.9948,,,,,,,
,,,,,,,,209.148,2,0.4,-66.2302,4.086,2,0.7,-2.9964,,,,,,,
,,,,,,,,1591.02,6,0,286.3836,55.984,2,0.2,4.1988,,,,,,,
,,,,,,,,104.696,1,0.2,6.5435,10.688,2,0.2,3.7408,,,,,,,
,,,,,,,,6.816,2,0.8,-11.5872,7999.98,4,0.5,-3839.9904,,,,,,,
,,,,,,,,35.4,5,0,13.452,167.44,2,0.2,14.651,,,,,,,
,,,,,,,,35.88,6,0,16.146,9.664,2,0.2,3.2616,,,,,,,
,,,,,,,,12.32,4,0,5.9136,23.68,2,0.2,8.88,,,,,,,
,,,,,,,,91.475,1,0.5,-1.8295,523.764,3,0.4,-192.0468,,,,,,,
,,,,,,,,31.96,2,0,1.598,1359.96,5,0.2,118.9965,,,,,,,
,,,,,,,,781.864,10,0.32,-137.976,95.976,3,0.2,15.5961,,,,,,,
,,,,,,,,30.816,9,0.2,9.63,143.928,9,0.2,-32.3838,,,,,,,
,,,,,,,,197.05,7,0,59.115,3.564,2,0.7,-2.97,,,,,,,
,,,,,,,,1592.85,7,0,350.427,4.928,2,0.2,1.7248,,,,,,,
,,,,,,,,11.88,2,0,5.346,7.536,6,0.8,-13.188,,,,,,,
,,,,,,,,120,6,0,46.8,1.408,2,0.8,-2.3232,,,,,,,
,,,,,,,,8.67,1,0,2.3409,4.144,4,0.8,-6.4232,,,,,,,
,,,,,,,,26.94,3,0,11.3148,52.752,3,0.2,-12.5286,,,,,,,
,,,,,,,,32.13,9,0,8.3538,70.72,4,0.2,-6.188,,,,,,,
,,,,,,,,2.88,1,0,0.8064,194.352,3,0.2,-43.7292,,,,,,,
,,,,,,,,1091.93,7,0,272.9825,4.3,2,0,1.419,,,,,,,
,,,,,,,,111.96,2,0,54.8604,2.388,2,0.7,-1.8308,,,,,,,
,,,,,,,,38.34,9,0,15.7194,243.992,7,0.2,30.499,,,,,,,
,,,,,,,,1649.75,5,0,544.4175,159.99,1,0,54.3966,,,,,,,
,,,,,,,,93.02,2,0,3.7208,390.75,5,0,171.93,,,,,,,
,,,,,,,,427.644,14,0.1,80.7772,16.03,5,0.8,-25.648,,,,,,,
,,,,,,,,40.67,7,0,12.6077,492.768,4,0.2,55.4364,,,,,,,
,,,,,,,,33.48,2,0,1.3392,12.96,2,0,6.2208,,,,,,,
,,,,,,,,9.728,2,0.2,3.2832,164.688,6,0.2,55.5822,,,,,,,
,,,,,,,,477.666,2,0.15,84.294,166.5,2,0.4,-66.6,,,,,,,
,,,,,,,,6.848,2,0.2,2.14,12.96,2,0,6.2208,,,,,,,
,,,,,,,,4.626,2,0.7,-3.855,110.96,2,0,53.2608,,,,,,,
,,,,,,,,453.6,3,0.2,90.72,99.98,2,0,3.9992,,,,,,,
,,,,,,,,68.432,7,0.2,8.554,11.424,1,0.2,3.7128,,,,,,,
,,,,,,,,132.52,5,0.2,34.7865,128.124,2,0.1,24.2012,,,,,,,
,,,,,,,,195.64,5,0.2,-44.019,101.4,5,0,38.532,,,,,,,
,,,,,,,,51.968,2,0.2,10.3936,4.41,1,0,2.0286,,,,,,,
,,,,,,,,431.976,3,0.2,-75.5958,167.94,3,0,82.2906,,,,,,,
,,,,,,,,224.937,3,0.7,-164.9538,67.8,10,0,31.188,,,,,,,
,,,,,,,,6,2,0.2,2.1,5.682,1,0.7,-3.788,,,,,,,
,,,,,,,,9.648,6,0.2,3.4974,46.26,3,0,12.0276,,,,,,,
,,,,,,,,31.008,1,0.2,11.2404,5.78,1,0,2.8322,,,,,,,
,,,,,,,,61.12,5,0.2,22.156,15.28,2,0,7.4872,,,,,,,
,,,,,,,,24.7,5,0.6,-9.88,8.73,1,0,2.9682,,,,,,,
,,,,,,,,302.72,5,0.6,-378.4,5.68,2,0,1.7608,,,,,,,
,,,,,,,,239.5,5,0,114.96,499.584,3,0.2,43.7136,,,,,,,
,,,,,,,,376.866,3,0.4,-213.5574,31.104,6,0.2,10.8864,,,,,,,
,,,,,,,,282.84,4,0,19.7988,13.272,8,0.7,-10.6176,,,,,,,
,,,,,,,,27.72,9,0,13.3056,28.272,2,0.2,6.3612,,,,,,,
,,,,,,,,239.984,2,0.2,23.9984,259.136,4,0.2,-51.8272,,,,,,,
,,,,,,,,5.76,2,0,1.6704,13.9,5,0,3.614,,,,,,,
,,,,,,,,7.152,3,0.2,2.3244,26.38,1,0,12.1348,,,,,,,
,,,,,,,,179.7,6,0,88.053,127.372,2,0.3,-30.9332,,,,,,,
,,,,,,,,3406.664,8,0.15,160.3136,47.952,3,0.2,16.1838,,,,,,,
,,,,,,,,37.17,9,0,10.4076,59.94,3,0,28.1718,,,,,,,
,,,,,,,,64.96,2,0,19.488,45.36,4,0,22.2264,,,,,,,
,,,,,,,,595.38,6,0,297.69,26.4,5,0,12.672,,,,,,,
,,,,,,,,3023.928,9,0.2,226.7946,41.4,4,0,19.872,,,,,,,
,,,,,,,,26.96,2,0,3.7744,16.95,1,0,1.017,,,,,,,
,,,,,,,,477.6,3,0.2,161.19,318.96,9,0,149.9112,,,,,,,
,,,,,,,,18.088,7,0.2,6.5569,2036.86,7,0,366.6348,,,,,,,
,,,,,,,,71.97,3,0,35.985,449.568,2,0.2,-73.0548,,,,,,,
,,,,,,,,7.968,2,0.2,2.6892,108.96,3,0,32.688,,,,,,,
,,,,,,,,1499.97,5,0.4,-374.9925,30.56,5,0.6,-19.864,,,,,,,
,,,,,,,,41.6,4,0,14.144,1.248,2,0.8,-1.9344,,,,,,,
,,,,,,,,6.99,3,0,2.0271,18.16,2,0.2,1.816,,,,,,,
,,,,,,,,6.84,1,0,1.8468,59.97,3,0,13.7931,,,,,,,
,,,,,,,,73.536,4,0.2,9.192,761.544,7,0.2,66.6351,,,,,,,
,,,,,,,,30.336,4,0.2,9.48,359.97,5,0.4,-71.994,,,,,,,
,,,,,,,,3.62,2,0,1.1946,350.352,4,0.4,-140.1408,,,,,,,
,,,,,,,,242.136,3,0.2,12.1068,21.792,4,0.2,7.6272,,,,,,,
,,,,,,,,12.39,3,0,5.6994,439.8,4,0,145.134,,,,,,,
,,,,,,,,19.96,2,0,5.5888,100.94,7,0,33.3102,,,,,,,
,,,,,,,,340.92,3,0,3.4092,7.88,4,0,2.5216,,,,,,,
,,,,,,,,57.584,2,0.2,20.1544,272.97,3,0,43.6752,,,,,,,
,,,,,,,,37.312,4,0.2,2.7984,38.16,9,0,19.08,,,,,,,
,,,,,,,,79.96,5,0.2,7.996,109.9,5,0,32.97,,,,,,,
,,,,,,,,223.96,5,0.2,11.198,274.2,10,0,112.422,,,,,,,
,,,,,,,,18.96,2,0,7.584,96.53,7,0,40.5426,,,,,,,
,,,,,,,,326.646,3,0.1,39.9234,215.976,3,0.2,-2.6997,,,,,,,
,,,,,,,,89.97,3,0,39.5868,63.56,2,0,3.178,,,,,,,
,,,,,,,,9.45,3,0,4.536,99.99,1,0,43.9956,,,,,,,
,,,,,,,,159.98,2,0,57.5928,9.64,2,0,4.4344,,,,,,,
,,,,,,,,5.344,2,0.2,0.668,826.62,3,0,355.4466,,,,,,,
,,,,,,,,27.72,3,0.2,3.465,1633.14,9,0,473.6106,,,,,,,
,,,,,,,,2.496,1,0.2,0.9048,544.38,3,0,157.8702,,,,,,,
,,,,,,,,1403.92,5,0.2,70.196,47.12,8,0,20.7328,,,,,,,
,,,,,,,,339.92,5,0.2,8.498,523.392,3,0.2,52.3392,,,,,,,
,,,,,,,,10.528,4,0.2,3.4216,191.976,3,0.2,38.3952,,,,,,,
,,,,,,,,42.384,2,0.2,4.2384,499.168,4,0.2,31.198,,,,,,,
,,,,,,,,123.92,5,0.2,38.725,38.388,14,0.7,-25.592,,,,,,,
,,,,,,,,135.95,1,0,39.4255,95.994,2,0.7,-63.996,,,,,,,
,,,,,,,,437.85,3,0,131.355,239.952,6,0.2,-35.9928,,,,,,,
,,,,,,,,673.568,2,0.2,252.588,201.584,2,0.2,15.1188,,,,,,,
,,,,,,,,3.798,3,0.8,-5.8869,899.136,4,0.2,-146.1096,,,,,,,
,,,,,,,,45.568,2,0.2,9.6832,931.176,3,0.2,314.2719,,,,,,,
,,,,,,,,28.752,8,0.7,-21.0848,430.88,2,0,124.9552,,,,,,,
,,,,,,,,25.92,4,0,12.4416,341.96,5,0.6,-427.45,,,,,,,
,,,,,,,,34.65,3,0,9.702,26.352,3,0.2,9.5526,,,,,,,
,,,,,,,,204.95,5,0,100.4255,11.52,5,0.7,-7.68,,,,,,,
,,,,,,,,79.95,5,0,38.376,7.8,3,0,2.106,,,,,,,
,,,,,,,,14,4,0.6,-6.3,400.8,5,0,112.224,,,,,,,
,,,,,,,,16.392,2,0.8,-26.2272,28.792,1,0.2,10.0772,,,,,,,
,,,,,,,,10.9,5,0,5.123,111.79,7,0,43.5981,,,,,,,
,,,,,,,,29.6,2,0,14.8,241.424,2,0.2,-36.2136,,,,,,,
,,,,,,,,4.98,1,0,2.2908,10.44,5,0.2,3.393,,,,,,,
,,,,,,,,479.976,3,0.2,161.9919,18.336,4,0.8,-32.088,,,,,,,
,,,,,,,,44.736,8,0.2,4.4736,10.368,2,0.2,3.6288,,,,,,,
,,,,,,,,5.76,2,0,1.6704,10.89,1,0,2.8314,,,,,,,
,,,,,,,,483.136,4,0.2,60.392,19.44,3,0,9.3312,,,,,,,
,,,,,,,,12.56,2,0,4.0192,121.6,5,0.2,39.52,,,,,,,
,,,,,,,,90.48,3,0.2,33.93,181.86,7,0,50.9208,,,,,,,
,,,,,,,,13.08,2,0,6.0168,45.92,4,0,21.5824,,,,,,,
,,,,,,,,214.7,5,0,83.733,18.24,3,0,8.5728,,,,,,,
,,,,,,,,6.48,1,0,3.1104,35.48,1,0,0,,,,,,,
,,,,,,,,63.968,2,0.2,19.99,1158.12,5,0.2,130.2885,,,,,,,
,,,,,,,,573.174,7,0.1,63.686,88.92,5,0.2,14.4495,,,,,,,
,,,,,,,,20.62,2,0,9.6914,34.92,4,0,11.8728,,,,,,,
,,,,,,,,124.25,7,0,48.4575,35.184,2,0.2,12.3144,,,,,,,
,,,,,,,,297.55,5,0,83.314,25.5,3,0,6.63,,,,,,,
,,,,,,,,403.56,4,0,96.8544,10.56,2,0,4.752,,,,,,,
,,,,,,,,95.2,5,0,27.608,15.92,5,0.2,5.373,,,,,,,
,,,,,,,,466.32,3,0.2,34.974,16.056,3,0.2,5.8203,,,,,,,
,,,,,,,,82.64,2,0.2,0,223.056,9,0.2,69.705,,,,,,,
,,,,,,,,528.43,5,0.3,-143.431,540.048,3,0.2,-47.2542,,,,,,,
,,,,,,,,22.386,7,0.8,-35.8176,370.782,3,0.4,-92.6955,,,,,,,
,,,,,,,,24.27,3,0,8.7372,41.6,4,0.2,13,,,,,,,
,,,,,,,,2799.96,5,0.2,944.9865,23.12,5,0.2,8.381,,,,,,,
,,,,,,,,33.528,3,0.2,2.5146,113.888,2,0.2,9.9652,,,,,,,
,,,,,,,,36.744,3,0.2,3.6744,113.568,2,0.2,-5.6784,,,,,,,
,,,,,,,,71.088,2,0.2,-1.7772,7.92,2,0.2,0.693,,,,,,,
,,,,,,,,60.35,5,0,19.9155,671.984,2,0.2,50.3988,,,,,,,
,,,,,,,,35.52,4,0,9.9456,30.56,5,0.8,-45.84,,,,,,,
,,,,,,,,11.2,7,0,4.816,77.952,3,0.2,-15.5904,,,,,,,
,,,,,,,,13.4,1,0,6.432,67.992,1,0.2,8.499,,,,,,,
,,,,,,,,4.98,1,0,2.3406,12.224,2,0.2,4.4312,,,,,,,
,,,,,,,,109.69,7,0,51.5543,44.784,2,0.2,-0.5598,,,,,,,
,,,,,,,,99.568,2,0.2,33.6042,22.848,3,0.6,-17.7072,,,,,,,
,,,,,,,,271.96,5,0.2,27.196,10.848,2,0.2,3.5256,,,,,,,
,,,,,,,,18.69,7,0,5.2332,18.544,2,0.2,3.0134,,,,,,,
,,,,,,,,13.36,2,0,6.4128,9.96,2,0,4.5816,,,,,,,
,,,,,,,,249.584,2,0.2,31.198,9.21,3,0,2.3025,,,,,,,
,,,,,,,,13.86,7,0,0,27.93,3,0,8.0997,,,,,,,
,,,,,,,,13.376,4,0.2,4.6816,14.016,4,0.2,4.9056,,,,,,,
,,,,,,,,437.472,14,0.2,153.1152,18.24,3,0,9.12,,,,,,,
,,,,,,,,35.56,7,0,16.7132,76.12,2,0,22.0748,,,,,,,
,,,,,,,,97.98,2,0,27.4344,26.72,5,0.2,9.352,,,,,,,
,,,,,,,,36.24,1,0,15.2208,62.352,6,0.2,-10.9116,,,,,,,
,,,,,,,,,,,,11.56,2,0,5.6644,,,,,,,
,,,,,,,,,,,,221.024,2,0.2,-55.256,,,,,,,
,,,,,,,,,,,,230.376,3,0.2,-48.9549,,,,,,,
,,,,,,,,,,,,9.324,6,0.8,-24.7086,,,,,,,
,,,,,,,,,,,,60.864,4,0.2,9.1296,,,,,,,
,,,,,,,,,,,,652.995,7,0.7,-935.9595,,,,,,,
,,,,,,,,,,,,11.22,10,0.7,-7.48,,,,,,,
,,,,,,,,,,,,163.96,4,0,70.5028,,,,,,,
,,,,,,,,,,,,8.904,3,0.2,3.339,,,,,,,
,,,,,,,,,,,,720.064,4,0.2,-63.0056,,,,,,,
,,,,,,,,,,,,2404.704,6,0.2,150.294,,,,,,,
,,,,,,,,,,,,563.024,11,0.2,190.0206,,,,,,,
,,,,,,,,,,,,344.91,3,0,10.3473,,,,,,,
,,,,,,,,,,,,8.64,3,0,4.2336,,,,,,,
,,,,,,,,,,,,2.064,1,0.2,0.1548,,,,,,,
,,,,,,,,,,,,61.792,4,0.2,6.1792,,,,,,,
,,,,,,,,,,,,205.9992,3,0.32,-27.2646,,,,,,,
,,,,,,,,,,,,629.95,5,0,163.787,,,,,,,
,,,,,,,,,,,,43.6,4,0,12.208,,,,,,,
,,,,,,,,,,,,154.95,3,0,30.99,,,,,,,
,,,,,,,,,,,,11.21,1,0,3.363,,,,,,,
,,,,,,,,,,,,239.92,8,0,23.992,,,,,,,
,,,,,,,,,,,,82.95,5,0,29.0325,,,,,,,
,,,,,,,,,,,,22,5,0.2,1.375,,,,,,,
,,,,,,,,,,,,119.94,10,0.4,15.992,,,,,,,
,,,,,,,,,,,,3.648,2,0.7,-2.7968,,,,,,,
,,,,,,,,,,,,321.568,2,0.2,28.1372,,,,,,,
,,,,,,,,,,,,8.64,2,0.2,3.024,,,,,,,
,,,,,,,,,,,,167.952,6,0.2,-27.2922,,,,,,,
,,,,,,,,,,,,45.04,2,0.2,4.504,,,,,,,
,,,,,,,,,,,,96.36,6,0,25.0536,,,,,,,
,,,,,,,,,,,,21.99,5,0.8,-32.985,,,,,,,
,,,,,,,,,,,,15.28,2,0,7.4872,,,,,,,
,,,,,,,,,,,,34.24,8,0,9.9296,,,,,,,
,,,,,,,,,,,,220.064,4,0.2,55.016,,,,,,,
,,,,,,,,,,,,339.136,4,0.2,0,,,,,,,
,,,,,,,,,,,,146.82,3,0,73.41,,,,,,,
,,,,,,,,,,,,811.28,8,0,24.3384,,,,,,,
,,,,,,,,,,,,1919.976,3,0.2,215.9973,,,,,,,
,,,,,,,,,,,,48.86,7,0,0.9772,,,,,,,
,,,,,,,,,,,,23.36,4,0,6.0736,,,,,,,
,,,,,,,,,,,,52.44,4,0,24.1224,,,,,,,
,,,,,,,,,,,,73.68,6,0,34.6296,,,,,,,
,,,,,,,,,,,,139.92,2,0,23.7864,,,,,,,
,,,,,,,,,,,,107.88,3,0.2,10.788,,,,,,,
,,,,,,,,,,,,33.29,1,0,7.9896,,,,,,,
,,,,,,,,,,,,119.94,6,0,5.997,,,,,,,
,,,,,,,,,,,,17.31,3,0,5.193,,,,,,,
,,,,,,,,,,,,1.824,1,0.7,-1.3984,,,,,,,
,,,,,,,,,,,,899.982,3,0.4,74.9985,,,,,,,
,,,,,,,,,,,,86.352,3,0.2,5.397,,,,,,,
,,,,,,,,,,,,139.96,5,0.2,-1.7495,,,,,,,
,,,,,,,,,,,,119.94,3,0,23.988,,,,,,,
,,,,,,,,,,,,12.42,3,0,4.4712,,,,,,,
,,,,,,,,,,,,35.04,2,0,12.264,,,,,,,
,,,,,,,,,,,,50.94,3,0,14.2632,,,,,,,
,,,,,,,,,,,,327.7328,2,0.32,-14.4588,,,,,,,
,,,,,,,,,,,,10499.97,3,0,5039.9856,,,,,,,
,,,,,,,,,,,,239.96,5,0.2,83.986,,,,,,,
,,,,,,,,,,,,1247.64,3,0,349.3392,,,,,,,
,,,,,,,,,,,,13.904,2,0.2,4.5188,,,,,,,
,,,,,,,,,,,,19.608,3,0.2,6.6177,,,,,,,
,,,,,,,,,,,,4.158,7,0.7,-3.465,,,,,,,
,,,,,,,,,,,,268.24,7,0.2,93.884,,,,,,,
,,,,,,,,,,,,431.16,5,0.2,107.79,,,,,,,
,,,,,,,,,,,,38.88,6,0,18.6624,,,,,,,
,,,,,,,,,,,,187.76,4,0,76.9816,,,,,,,
,,,,,,,,,,,,43.8,6,0,20.586,,,,,,,
,,,,,,,,,,,,79.99,1,0,28.7964,,,,,,,
,,,,,,,,,,,,206.1,5,0,55.647,,,,,,,
,,,,,,,,,,,,169.68,6,0,45.8136,,,,,,,
,,,,,,,,,,,,132.52,4,0,54.3332,,,,,,,
,,,,,,,,,,,,2.96,2,0,1.4208,,,,,,,
,,,,,,,,,,,,8.448,2,0.2,2.9568,,,,,,,
,,,,,,,,,,,,95.94,3,0,9.594,,,,,,,
,,,,,,,,,,,,38.864,7,0.2,7.7728,,,,,,,
,,,,,,,,,,,,19.76,4,0,8.2992,,,,,,,
,,,,,,,,,,,,44.384,1,0.2,15.5344,,,,,,,
,,,,,,,,,,,,2.944,1,0.2,-0.6624,,,,,,,
,,,,,,,,,,,,74.95,5,0,36.7255,,,,,,,
,,,,,,,,,,,,81.36,5,0.2,-19.323,,,,,,,
,,,,,,,,,,,,20.232,8,0.7,-16.1856,,,,,,,
,,,,,,,,,,,,389.056,4,0.2,48.632,,,,,,,
,,,,,,,,,,,,20.736,4,0.2,7.2576,,,,,,,
,,,,,,,,,,,,41.472,8,0.2,14.5152,,,,,,,
,,,,,,,,,,,,55.584,6,0.2,20.844,,,,,,,
,,,,,,,,,,,,127.386,2,0.3,-25.4772,,,,,,,
,,,,,,,,,,,,92.52,6,0,24.9804,,,,,,,
,,,,,,,,,,,,37.76,1,0,10.5728,,,,,,,
,,,,,,,,,,,,7.38,2,0,3.4686,,,,,,,
,,,,,,,,,,,,5.82,2,0,2.7354,,,,,,,
,,,,,,,,,,,,219.075,3,0.5,-131.445,,,,,,,
,,,,,,,,,,,,41.28,6,0.2,13.932,,,,,,,
,,,,,,,,,,,,13.36,2,0,6.4128,,,,,,,
,,,,,,,,,,,,31.968,4,0.2,2.3976,,,,,,,
,,,,,,,,,,,,16.896,4,0.2,5.28,,,,,,,
,,,,,,,,,,,,6.672,1,0.2,0.5004,,,,,,,
,,,,,,,,,,,,99.136,4,0.2,8.6744,,,,,,,
,,,,,,,,,,,,15.992,2,0.6,-13.993,,,,,,,
,,,,,,,,,,,,233.058,3,0.3,-53.2704,,,,,,,
,,,,,,,,,,,,305.312,2,0.3,-8.7232,,,,,,,
,,,,,,,,,,,,821.88,6,0,213.6888,,,,,,,
,,,,,,,,,,,,21.96,2,0,10.7604,,,,,,,
,,,,,,,,,,,,305.01,9,0,76.2525,,,,,,,
,,,,,,,,,,,,18.7,1,0,7.106,,,,,,,
,,,,,,,,,,,,16.74,3,0,8.37,,,,,,,
,,,,,,,,,,,,2504.74,7,0,626.185,,,,,,,
,,,,,,,,,,,,718.116,6,0.3,-71.8116,,,,,,,
,,,,,,,,,,,,31.776,4,0.2,8.7384,,,,,,,
,,,,,,,,,,,,25.06,7,0,12.53,,,,,,,
,,,,,,,,,,,,191.058,3,0.3,-46.3998,,,,,,,
,,,,,,,,,,,,13.04,5,0.2,3.912,,,,,,,
,,,,,,,,,,,,1525.188,6,0.8,-2287.782,,,,,,,
,,,,,,,,,,,,59.913,7,0.7,-45.9333,,,,,,,
,,,,,,,,,,,,22.96,7,0,6.6584,,,,,,,
,,,,,,,,,,,,58.408,7,0.2,18.2525,,,,,,,
,,,,,,,,,,,,79.974,3,0.4,-29.3238,,,,,,,
,,,,,,,,,,,,42.6,3,0,16.614,,,,,,,
,,,,,,,,,,,,84.056,7,0.2,27.3182,,,,,,,
,,,,,,,,,,,,23.968,7,0.2,2.6964,,,,,,,
,,,,,,,,,,,,28.728,3,0.2,1.7955,,,,,,,
,,,,,,,,,,,,77.6,5,0.2,28.13,,,,,,,
,,,,,,,,,,,,4.656,2,0.2,1.5714,,,,,,,
,,,,,,,,,,,,283.92,5,0.2,-46.137,,,,,,,
,,,,,,,,,,,,22,10,0,9.68,,,,,,,
,,,,,,,,,,,,46.76,7,0,22.4448,,,,,,,
,,,,,,,,,,,,183.968,2,0.2,-25.2956,,,,,,,
,,,,,,,,,,,,1259.97,3,0,327.5922,,,,,,,
,,,,,,,,,,,,68.97,3,0,19.3116,,,,,,,
,,,,,,,,,,,,209.568,2,0.2,-23.5764,,,,,,,
,,,,,,,,,,,,27.58,2,0,11.5836,,,,,,,
,,,,,,,,,,,,2.97,3,0,1.3365,,,,,,,
,,,,,,,,,,,,569.99,1,0,170.997,,,,,,,
,,,,,,,,,,,,50.97,3,0,9.1746,,,,,,,
,,,,,,,,,,,,70.98,1,0,20.5842,,,,,,,
,,,,,,,,,,,,27.42,1,0,11.2422,,,,,,,
,,,,,,,,,,,,56.56,2,0,15.2712,,,,,,,
,,,,,,,,,,,,5.56,2,0,1.4456,,,,,,,
,,,,,,,,,,,,9.02,2,0,3.5178,,,,,,,
,,,,,,,,,,,,8.62,1,0,2.2412,,,,,,,
,,,,,,,,,,,,659.976,3,0.2,49.4982,,,,,,,
,,,,,,,,,,,,8.448,2,0.2,2.64,,,,,,,
,,,,,,,,,,,,39.296,4,0.2,3.9296,,,,,,,
,,,,,,,,,,,,11.76,4,0,3.1752,,,,,,,
,,,,,,,,,,,,40.736,2,0.2,14.7668,,,,,,,
,,,,,,,,,,,,150.8,5,0.2,56.55,,,,,,,
,,,,,,,,,,,,1039.992,1,0.2,103.9992,,,,,,,
,,,,,,,,,,,,51.84,8,0,24.8832,,,,,,,
,,,,,,,,,,,,55.176,3,0.2,-12.4146,,,,,,,
,,,,,,,,,,,,35.712,8,0.2,2.232,,,,,,,
,,,,,,,,,,,,74.112,8,0.2,17.6016,,,,,,,
,,,,,,,,,,,,27.992,1,0.2,2.0994,,,,,,,
,,,,,,,,,,,,3.304,1,0.2,1.0738,,,,,,,
,,,,,,,,,,,,28.4,2,0,11.076,,,,,,,
,,,,,,,,,,,,287.92,8,0,138.2016,,,,,,,
,,,,,,,,,,,,24.048,9,0.2,7.2144,,,,,,,
,,,,,,,,,,,,7.476,1,0.7,-5.9808,,,,,,,
,,,,,,,,,,,,6.464,1,0.6,-4.04,,,,,,,
,,,,,,,,,,,,11.52,5,0.2,4.176,,,,,,,
,,,,,,,,,,,,222.384,2,0.2,16.6788,,,,,,,
,,,,,,,,,,,,195.96,5,0.2,19.596,,,,,,,
,,,,,,,,,,,,4.36,2,0,0.1744,,,,,,,
,,,,,,,,,,,,10.688,2,0.2,3.7408,,,,,,,
,,,,,,,,,,,,36.288,7,0.2,12.7008,,,,,,,
,,,,,,,,,,,,78.304,2,0.2,29.364,,,,,,,
,,,,,,,,,,,,127.785,1,0.3,-31.0335,,,,,,,
,,,,,,,,,,,,6.104,2,0.8,-9.156,,,,,,,
,,,,,,,,,,,,10.824,3,0.2,2.5707,,,,,,,
,,,,,,,,,,,,5.88,1,0,2.8812,,,,,,,
,,,,,,,,,,,,977.292,6,0.1,173.7408,,,,,,,
,,,,,,,,,,,,79.1,2,0,39.55,,,,,,,
,,,,,,,,,,,,327.84,8,0,157.3632,,,,,,,
,,,,,,,,,,,,2.88,1,0,1.4112,,,,,,,
,,,,,,,,,,,,1443.96,12,0,375.4296,,,,,,,
,,,,,,,,,,,,20.724,2,0.7,-15.1976,,,,,,,
,,,,,,,,,,,,415.872,8,0.2,-41.5872,,,,,,,
,,,,,,,,,,,,19.008,8,0.7,-12.672,,,,,,,
,,,,,,,,,,,,16.38,9,0,7.371,,,,,,,
,,,,,,,,,,,,167.96,2,0,78.9412,,,,,,,
,,,,,,,,,,,,321.568,2,0.2,-16.0784,,,,,,,
,,,,,,,,,,,,12.96,2,0,6.2208,,,,,,,
,,,,,,,,,,,,27.76,4,0,9.9936,,,,,,,
,,,,,,,,,,,,89.988,2,0.4,-14.998,,,,,,,
,,,,,,,,,,,,229.544,7,0.2,83.2097,,,,,,,
,,,,,,,,,,,,33.29,1,0,7.9896,,,,,,,
