Sales 2016,Profit 2016,Sales 2017,Profit 2017,Sales 2018,Profit 2018,Sales 2019,Profit 2019,,z-Test: Two Sample for Means,,
,,,,,,1525.188,-2287.782,,,,
,,,,,,59.913,-45.9333,,,,
,,,,,,22.96,6.6584,,,,
,,,,,,58.408,18.2525,,,,
,,,,,,79.974,-29.3238,,,,
,,,,,,42.6,16.614,,,,
,,,,,,84.056,27.3182,,,,
,,,,,,23.968,2.6964,,,,
,,,,,,28.728,1.7955,,,,
,,,,,,77.6,28.13,,,,
,,,,,,4.656,1.5714,,,,
,,,,,,283.92,-46.137,,,,
,,,,,,22,9.68,,,,
,,,,,,46.76,22.4448,,,,
,,,,,,183.968,-25.2956,,,,
,,,,,,1259.97,327.5922,,,,
,,,,,,68.97,19.3116,,,,
,,,,,,209.568,-23.5764,,,,
,,,,,,27.58,11.5836,,,,
,,,,,,2.97,1.3365,,,,
,,,,,,569.99,170.997,,,,
,,,,,,50.97,9.1746,,,,
,,,,,,70.98,20.5842,,,,
,,,,,,27.42,11.2422,,,,
,,,,,,56.56,15.2712,,,,
,,,,,,5.56,1.4456,,,,
,,,,,,9.02,3.5178,,,,
,,,,,,8.62,2.2412,,,,
,,,,,,659.976,49.4982,,,,
,,,,,,8.448,2.64,,,,
,,,,,,39.296,3.9296,,,,
,,,,,,11.76,3.1752,,,,
,,,,,,40.736,14.7668,,,,
,,,,,,150.8,56.55,,,,
,,,,,,1039.992,103.9992,,,,
,,,,,,51.84,24.8832,,,,
,,,,,,55.176,-12.4146,,,,
,,,,,,35.712,2.232,,,,
,,,,,,74.112,17.6016,,,,
,,,,,,27.992,2.0994,,,,
,,,,,,3.304,1.0738,,,,
,,,,,,28.4,11.076,,,,
,,,,,,287.92,138.2016,,,,
,,,,,,24.048,7.2144,,,,
,,,,,,7.476,-5.9808,,,,
,,,,,,6.464,-4.04,,,,
,,,,,,11.52,4.176,,,,
,,,,,,222.384,16.6788,,,,
,,,,,,195.96,19.596,,,,
,,,,,,4.36,0.1744,,,,
,,,,,,10.688,3.7408,,,,
,,,,,,36.288,12.7008,,,,
,,,,,,78.304,29.364,,,,
,,,,,,127.785,-31.0335,,,,
,,,,,,6.104,-9.156,,,,
,,,,,,10.824,2.5707,,,,
,,,,,,5.88,2.8812,,,,
,,,,,,977.292,173.7408,,,,
,,,,,,79.1,39.55,,,,
,,,,,,327.84,157.3632,,,,
,,,,,,2.88,1.4112,,,,
,,,,,,1443.96,375.4296,,,,
,,,,,,20.724,-15.1976,,,,
,,,,,,415.872,-41.5872,,,,
,,,,,,19.008,-12.672,,,,
,,,,,,16.38,7.371,,,,
,,,,,,167.96,78.9412,,,,
,,,,,,321.568,-16.0784,,,,
,,,,,,12.96,6.2208,,,,
,,,,,,27.76,9.9936,,,,
,,,,,,89.988,-14.998,,,,
,,,,,,229.544,83.2097,,,,
,,,,,,33.29,7.9896,,,,
,,,,,,7.78,3.501,,,,
,,,,,,13.762,-24.7716,,,,
,,,,,,11.673,-7.782,,,,
,,,,,,64.848,24.318,,,,
,,,,,,364.08,9.102,,,,
,,,,,,71.088,-1.7772,,,,
,,,,,,223.58,87.1962,,,,
,,,,,,501.81,0,,,,
,,,,,,359.499,-29.6058,,,,
,,,,,,10.48,2.8296,,,,
,,,,,,39.96,3.4965,,,,
,,,,,,34.08,15.336,,,,
,,,,,,48.87,23.9463,,,,
,,,,,,723.92,-81.441,,,,
,,,,,,5.16,1.3416,,,,
,,,,,,299.96,37.495,,,,
,,,,,,67.84,-179.776,,,,
,,,,,,853.93,-24.398,,,,
,,,,,,18.688,3.7376,,,,
,,,,,,701.96,168.4704,,,,
,,,,,,126.3,40.416,,,,
,,,,,,38.04,12.1728,,,,
,,,,,,220.752,-40.4712,,,,
,,,,,,12.84,3.7236,,,,
,,,,,,52.272,9.801,,,,
,,,,,,213.136,23.9778,,,,
,,,,,,33.568,-53.7088,,,,
,,,,,,58.73,14.6825,,,,
,,,,,,93.344,32.6704,,,,
,,,,,,257.94,67.0644,,,,
,,,,,,1879.96,545.1884,,,,
,,,,,,27.46,9.8856,,,,
,,,,,,89.98,43.1904,,,,
,,,,,,828.6,240.294,,,,
,,,,,,979.95,264.5865,,,,
,,,,,,135.3,37.884,,,,
,,,,,,46.94,19.2454,,,,
,,,,,,143.73,56.0547,,,,
,,,,,,244.55,114.9385,,,,
,,,,,,166.16,59.8176,,,,
,,,,,,8.76,0.7665,,,,
,,,,,,43.584,4.3584,,,,
,,,,,,117.488,41.1208,,,,
,,,,,,18.84,6.0288,,,,
,,,,,,57.568,5.7568,,,,
,,,,,,6.99,2.0271,,,,
,,,,,,107.424,36.2556,,,,
,,,,,,158.28,72.8088,,,,
,,,,,,497.94,224.073,,,,
,,,,,,516.488,-12.9122,,,,
,,,,,,1007.232,75.5424,,,,
,,,,,,2065.32,-619.596,,,,
,,,,,,15.552,5.4432,,,,
,,,,,,25.344,7.92,,,,
,,,,,,88.768,31.0688,,,,
,,,,,,1979.89,494.9725,,,,
,,,,,,79.96,35.982,,,,
,,,,,,1.64,0.738,,,,
,,,,,,1049.2,272.792,,,,
,,,,,,20.9,7.524,,,,
,,,,,,62.65,29.4455,,,,
,,,,,,390.368,48.796,,,,
,,,,,,101.52,19.035,,,,
,,,,,,68.472,23.1093,,,,
,,,,,,1242.9,262.39,,,,
,,,,,,173.8,43.45,,,,
,,,,,,155.94,45.2226,,,,
,,,,,,663.936,82.992,,,,
,,,,,,71.976,8.997,,,,
,,,,,,2.368,0.8288,,,,
,,,,,,383.976,81.5949,,,,
,,,,,,1781.682,-653.2834,,,,
,,,,,,83.56,1.6712,,,,
,,,,,,546.06,163.818,,,,
,,,,,,269.49,5.3898,,,,
,,,,,,25.83,9.5571,,,,
,,,,,,95.976,-10.7973,,,,
,,,,,,1079.316,-15.4188,,,,
,,,,,,83.92,5.8744,,,,
,,,,,,131.98,35.6346,,,,
,,,,,,15.92,7.4824,,,,
,,,,,,52.29,16.2099,,,,
,,,,,,91.99,3.6796,,,,
,,,,,,20.37,6.9258,,,,
,,,,,,221.55,6.6465,,,,
,,,,,,17.52,6.132,,,,
,,,,,,470.376,52.9173,,,,
,,,,,,105.584,9.2386,,,,
,,,,,,31.152,3.5046,,,,
,,,,,,6.783,-4.7481,,,,
,,,,,,406.368,30.4776,,,,
,,,,,,104.68,35.3295,,,,
,,,,,,62.958,9.4437,,,,
,,,,,,219.8,24.7275,,,,
,,,,,,317.058,-18.1176,,,,
,,,,,,45.36,21.7728,,,,
,,,,,,10.128,3.6714,,,,
,,,,,,37.392,2.337,,,,
,,,,,,79.12,13.846,,,,
,,,,,,19.44,9.3312,,,,
,,,,,,897.15,251.202,,,,
,,,,,,7.712,1.7352,,,,
,,,,,,10.368,3.6288,,,,
,,,,,,41.86,18.837,,,,
,,,,,,141.96,41.1684,,,,
,,,,,,15.92,5.373,,,,
,,,,,,70.68,31.0992,,,,
,,,,,,541.24,5.4124,,,,
,,,,,,629.64,107.0388,,,,
,,,,,,15.936,5.1792,,,,
,,,,,,8.001,-5.6007,,,,
,,,,,,398.972,-28.498,,,,
,,,,,,559.62,151.0974,,,,
,,,,,,109.92,53.8608,,,,
,,,,,,8.56,3.852,,,,
,,,,,,34.65,10.395,,,,
,,,,,,294.62,-766.012,,,,
,,,,,,8.752,-3.7196,,,,
,,,,,,47.96,4.1965,,,,
,,,,,,9.024,3.1584,,,,
,,,,,,69.456,22.5732,,,,
,,,,,,10.86,5.3214,,,,
,,,,,,79.47,22.2516,,,,
,,,,,,10.08,5.04,,,,
,,,,,,45.66,-33.484,,,,
,,,,,,631.176,-462.8624,,,,
,,,,,,2479.96,743.988,,,,
,,,,,,39.992,-7.9984,,,,
,,,,,,1159.056,43.4646,,,,
,,,,,,179.9,44.975,,,,
,,,,,,701.96,168.4704,,,,
,,,,,,12.16,2.128,,,,
,,,,,,32.776,2.4582,,,,
,,,,,,114.288,12.8574,,,,
,,,,,,36.624,-24.416,,,,
,,,,,,242.352,-363.528,,,,
,,,,,,49.616,4.9616,,,,
,,,,,,508.704,0,,,,
,,,,,,57.36,-14.34,,,,
,,,,,,906.68,68.001,,,,
,,,,,,67.86,-45.24,,,,
,,,,,,19.728,1.7262,,,,
,,,,,,151.188,-25.198,,,,
,,,,,,286.86,80.3208,,,,
,,,,,,979.95,284.1855,,,,
,,,,,,4.36,0.1744,,,,
,,,,,,83.92,29.372,,,,
,,,,,,14.624,5.1184,,,,
,,,,,,136.99,36.9873,,,,
,,,,,,3.15,1.512,,,,
,,,,,,166.44,79.8912,,,,
,,,,,,47.992,7.1988,,,,
,,,,,,45.216,4.5216,,,,
,,,,,,28.782,-21.1068,,,,
,,,,,,24.448,8.8624,,,,
,,,,,,521.96,88.7332,,,,
,,,,,,13.592,-14.2716,,,,
,,,,,,10.368,3.6288,,,,
,,,,,,13.344,1.0008,,,,
,,,,,,76.752,10.5534,,,,
,,,,,,102.336,14.0712,,,,
,,,,,,10.32,3.741,,,,
,,,,,,47.32,5.915,,,,
,,,,,,23.376,7.0128,,,,
,,,,,,16.72,3.344,,,,
,,,,,,16.192,4.6552,,,,
,,,,,,5.346,-4.455,,,,
,,,,,,188.552,-2.6936,,,,
,,,,,,239.96,-10.284,,,,
,,,,,,54.768,6.846,,,,
,,,,,,13.392,3.1806,,,,
,,,,,,23.92,8.671,,,,
,,,,,,255.968,-28.7964,,,,
,,,,,,61.568,4.6176,,,,
,,,,,,8.8,2.552,,,,
,,,,,,142.8,29.988,,,,
,,,,,,399.95,143.982,,,,
,,,,,,649,-272.58,,,,
,,,,,,74.352,23.235,,,,
,,,,,,11.76,5.7624,,,,
,,,,,,12.99,1.5588,,,,
,,,,,,182.22,45.555,,,,
,,,,,,302.94,18.1764,,,,
,,,,,,11.352,2.6961,,,,
,,,,,,61.44,16.5888,,,,
,,,,,,38.9,17.505,,,,
,,,,,,99.39,40.7499,,,,
,,,,,,92.94,41.823,,,,
,,,,,,205.03,67.6599,,,,
,,,,,,20.94,6.0726,,,,
,,,,,,58.68,18.1908,,,,
,,,,,,254.9,68.823,,,,
,,,,,,24.816,8.3754,,,,
,,,,,,14.976,5.4288,,,,
,,,,,,41.96,10.9096,,,,
,,,,,,9.45,4.536,,,,
,,,,,,83.92,29.372,,,,
,,,,,,199.9,39.98,,,,
,,,,,,31.176,-7.0146,,,,
,,,,,,172.752,60.4632,,,,
,,,,,,9.296,3.0212,,,,
,,,,,,21.6,9.936,,,,
,,,,,,11.07,5.2029,,,,
,,,,,,10.68,2.8836,,,,
,,,,,,374.376,46.797,,,,
,,,,,,3.552,1.2432,,,,
,,,,,,15.552,5.4432,,,,
,,,,,,127.984,25.5968,,,,
,,,,,,82.38,25.5378,,,,
,,,,,,1889.99,-2929.4845,,,,
,,,,,,320.64,89.7792,,,,
,,,,,,52,23.4,,,,
,,,,,,50.04,25.02,,,,
,,,,,,179.95,37.7895,,,,
,,,,,,1199.976,434.9913,,,,
,,,,,,27.15,13.3035,,,,
,,,,,,1004.024,-112.9527,,,,
,,,,,,9.68,4.6464,,,,
,,,,,,28.35,13.608,,,,
,,,,,,55.98,27.4302,,,,
,,,,,,1336.829,31.4548,,,,
,,,,,,113.568,-18.4548,,,,
,,,,,,109.48,33.9388,,,,
,,,,,,272.94,0,,,,
,,,,,,19.44,9.3312,,,,
,,,,,,31.92,8.2992,,,,
,,,,,,29.79,8.6391,,,,
,,,,,,128.9,15.468,,,,
,,,,,,60.12,28.8576,,,,
,,,,,,69.48,20.844,,,,
,,,,,,87.92,40.4432,,,,
,,,,,,22.424,8.409,,,,
,,,,,,90.48,33.93,,,,
,,,,,,42.76,11.1176,,,,
,,,,,,178.11,32.0598,,,,
,,,,,,1089.75,305.13,,,,
,,,,,,61.06,28.0876,,,,
,,,,,,459.92,41.3928,,,,
,,,,,,27.52,12.6592,,,,
,,,,,,592.74,160.0398,,,,
,,,,,,215.544,-58.5048,,,,
,,,,,,13.248,3.6432,,,,
,,,,,,83.988,-20.997,,,,
,,,,,,1.248,-1.9344,,,,
,,,,,,9.708,-5.8248,,,,
,,,,,,27.24,2.724,,,,
,,,,,,444.768,44.4768,,,,
,,,,,,37.208,-7.4416,,,,
,,,,,,57.576,21.591,,,,
,,,,,,872.94,226.9644,,,,
,,,,,,41.54,19.5238,,,,
,,,,,,12.96,6.2208,,,,
,,,,,,33.45,15.387,,,,
,,,,,,10.4,5.096,,,,
,,,,,,2.624,0.4264,,,,
,,,,,,104.88,41.952,,,,
,,,,,,34.7,12.492,,,,
,,,,,,33.72,15.5112,,,,
,,,,,,14.94,7.0218,,,,
,,,,,,15.984,4.995,,,,
,,,,,,11.16,2.79,,,,
,,,,,,896.328,22.4082,,,,
,,,,,,189,68.04,,,,
,,,,,,143.856,48.5514,,,,
,,,,,,419.4,146.79,,,,
,,,,,,13.005,-9.9705,,,,
,,,,,,148.257,15.6978,,,,
,,,,,,29.36,13.5056,,,,
,,,,,,214.9,62.321,,,,
,,,,,,15.92,7.4824,,,,
,,,,,,146.45,48.3285,,,,
,,,,,,15.14,0.6056,,,,
,,,,,,5.76,2.6496,,,,
,,,,,,1399.98,629.991,,,,
,,,,,,11.088,-8.1312,,,,
,,,,,,54.9,26.901,,,,
,,,,,,19.936,7.2268,,,,
,,,,,,65.568,22.9488,,,,
,,,,,,14.2,3.3725,,,,
,,,,,,34.5,15.525,,,,
,,,,,,1669.6,116.872,,,,
,,,,,,10.368,3.6288,,,,
,,,,,,310.88,23.316,,,,
,,,,,,10.86,5.1042,,,,
,,,,,,426.79,123.7691,,,,
,,,,,,19.104,5.7312,,,,
,,,,,,49.08,4.908,,,,
,,,,,,324.9,38.988,,,,
,,,,,,18.24,5.2896,,,,
,,,,,,599.97,257.9871,,,,
,,,,,,38.97,0.7794,,,,
,,,,,,45.84,22.0032,,,,
,,,,,,95.84,34.742,,,,
,,,,,,12.96,6.2208,,,,
,,,,,,14.76,4.2804,,,,
,,,,,,3.273,-2.5093,,,,
,,,,,,87.92,15.386,,,,
,,,,,,23.36,7.884,,,,
,,,,,,39.98,13.5932,,,,
,,,,,,63.686,-9.098,,,,
,,,,,,10.368,3.6288,,,,
,,,,,,77.72,-66.062,,,,
,,,,,,520.464,-14.8704,,,,
,,,,,,128.85,3.8655,,,,
,,,,,,116.312,23.2624,,,,
,,,,,,14.952,5.0463,,,,
,,,,,,17.94,8.073,,,,
,,,,,,116.98,29.245,,,,
,,,,,,1.392,-3.7584,,,,
,,,,,,721.875,-420,,,,
,,,,,,73.568,-16.5528,,,,
,,,,,,13.584,1.3584,,,,
,,,,,,64.784,-12.147,,,,
,,,,,,7.28,3.4944,,,,
,,,,,,5.4,2.592,,,,
,,,,,,6.54,2.1582,,,,
,,,,,,40.2,18.09,,,,
,,,,,,735.98,331.191,,,,
,,,,,,22.75,6.5975,,,,
,,,,,,31.44,8.4888,,,,
,,,,,,287.976,7.1994,,,,
,,,,,,8.64,4.2336,,,,
,,,,,,38.88,18.6624,,,,
,,,,,,201.04,54.2808,,,,
,,,,,,12.96,6.3504,,,,
,,,,,,26.25,11.025,,,,
,,,,,,64.96,22.736,,,,
,,,,,,43.7,20.539,,,,
,,,,,,227.976,28.497,,,,
,,,,,,52.68,19.755,,,,
,,,,,,2.032,-1.3208,,,,
,,,,,,159.8,70.312,,,,
,,,,,,44.75,8.5025,,,,
,,,,,,974.988,-97.4988,,,,
,,,,,,266.352,-292.9872,,,,
,,,,,,56.328,-26.7558,,,,
,,,,,,39.264,-4.908,,,,
,,,,,,95.232,24.9984,,,,
,,,,,,1199.98,467.9922,,,,
,,,,,,73.85,2.2155,,,,
,,,,,,25.71,6.6846,,,,
,,,,,,17.28,8.1216,,,,
,,,,,,526.582,-52.6582,,,,
,,,,,,22.77,9.7911,,,,
,,,,,,10.192,1.0192,,,,
,,,,,,22.83,10.7301,,,,
,,,,,,54.32,16.296,,,,
,,,,,,196.776,14.7582,,,,
,,,,,,81.568,9.1764,,,,
,,,,,,97.184,6.074,,,,
,,,,,,24.32,8.208,,,,
,,,,,,18.96,7.584,,,,
,,,,,,10.8,5.184,,,,
,,,,,,33.376,10.43,,,,
,,,,,,13.36,6.4128,,,,
,,,,,,158.9,7.945,,,,
,,,,,,5.984,2.244,,,,
,,,,,,189.95,45.588,,,,
,,,,,,149.95,31.4895,,,,
,,,,,,29.95,8.6855,,,,
,,,,,,44.4,22.2,,,,
,,,,,,66.284,-178.9668,,,,
,,,,,,15.24,5.1435,,,,
,,,,,,13.23,6.0858,,,,
,,,,,,11.808,4.2804,,,,
,,,,,,28.16,13.2352,,,,
,,,,,,504.9,80.784,,,,
,,,,,,544.38,157.8702,,,,
,,,,,,481.32,125.1432,,,,
,,,,,,13.98,3.6348,,,,
,,,,,,166.72,41.68,,,,
,,,,,,24.816,8.3754,,,,
,,,,,,124.36,27.3592,,,,
,,,,,,32.56,8.4656,,,,
,,,,,,46.672,16.3352,,,,
,,,,,,119.833,-12.6882,,,,
,,,,,,119.98,57.5904,,,,
,,,,,,38.82,17.469,,,,
,,,,,,1141.938,139.5702,,,,
,,,,,,1704.56,511.368,,,,
,,,,,,3.2,1.376,,,,
,,,,,,18.96,8.532,,,,
,,,,,,6.63,1.7901,,,,
,,,,,,12.96,6.2208,,,,
,,,,,,32.4,15.552,,,,
,,,,,,18.704,2.338,,,,
,,,,,,12.672,1.4256,,,,
,,,,,,5.76,1.6704,,,,
,,,,,,7.236,-6.03,,,,
,,,,,,4.824,1.7487,,,,
,,,,,,91.36,29.692,,,,
,,,,,,130.112,13.0112,,,,
,,,,,,99.95,22.9885,,,,
,,,,,,29.34,10.8558,,,,
,,,,,,36.672,11.46,,,,
,,,,,,1665.62,33.3124,,,,
,,,,,,13.36,4.008,,,,
,,,,,,78.256,-17.6076,,,,
,,,,,,102.018,-183.6324,,,,
,,,,,,6.48,3.1104,,,,
,,,,,,6.984,2.3571,,,,
,,,,,,279.9,137.151,,,,
,,,,,,50.352,17.6232,,,,
,,,,,,34.02,16.6698,,,,
,,,,,,6.63,1.7901,,,,
,,,,,,5.88,1.7052,,,,
,,,,,,1000.02,290.0058,,,,
,,,,,,281.97,78.9516,,,,
,,,,,,69.5,20.155,,,,
,,,,,,166.44,79.8912,,,,
,,,,,,71,27.69,,,,
,,,,,,124.36,33.5772,,,,
,,,,,,23.88,11.2236,,,,
,,,,,,15.92,7.0048,,,,
,,,,,,375.34,18.767,,,,
,,,,,,839.43,218.2518,,,,
,,,,,,7.824,2.934,,,,
,,,,,,199.95,63.984,,,,
,,,,,,1586.69,412.5394,,,,
,,,,,,84.99,30.5964,,,,
,,,,,,411.8,70.006,,,,
,,,,,,4.17,1.0842,,,,
,,,,,,67.04,6.704,,,,
,,,,,,37.32,10.4496,,,,
,,,,,,18.45,8.6715,,,,
,,,,,,1.641,-1.3128,,,,
,,,,,,629.958,94.4937,,,,
,,,,,,695.16,34.758,,,,
,,,,,,220.98,50.8254,,,,
,,,,,,25.92,9.072,,,,
,,,,,,6.33,-9.8115,,,,
,,,,,,75.88,26.558,,,,
,,,,,,141.96,35.49,,,,
,,,,,,182.55,-135.087,,,,
,,,,,,474.95,142.485,,,,
,,,,,,607.52,97.2032,,,,
,,,,,,31.16,7.79,,,,
,,,,,,934.956,-249.3216,,,,
,,,,,,46.864,7.6154,,,,
,,,,,,26.16,1.962,,,,
,,,,,,23.128,2.891,,,,
,,,,,,59.24,16.291,,,,
,,,,,,13.48,5.9312,,,,
,,,,,,181.95,38.2095,,,,
,,,,,,28.672,10.3936,,,,
,,,,,,29.312,-74.7456,,,,
,,,,,,72.704,19.0848,,,,
,,,,,,12.264,1.0731,,,,
,,,,,,218.352,-54.588,,,,
,,,,,,62.04,17.3712,,,,
,,,,,,494.97,148.491,,,,
,,,,,,367.96,14.7184,,,,
,,,,,,44.96,20.6816,,,,
,,,,,,182.94,85.9818,,,,
,,,,,,13.84,-22.144,,,,
,,,,,,175.872,63.7536,,,,
,,,,,,27.46,9.8856,,,,
,,,,,,35.91,9.6957,,,,
,,,,,,17.88,5.5875,,,,
,,,,,,1003.62,0,,,,
,,,,,,271.764,48.3136,,,,
,,,,,,14.376,4.8519,,,,
,,,,,,37.93,6.8274,,,,
,,,,,,479.97,239.985,,,,
,,,,,,232.88,60.5488,,,,
,,,,,,2879.952,1007.9832,,,,
,,,,,,90.48,33.93,,,,
,,,,,,8.544,1.9224,,,,
,,,,,,842.376,105.297,,,,
,,,,,,264.32,19.824,,,,
,,,,,,21.312,7.992,,,,
,,,,,,19.44,9.3312,,,,
,,,,,,12.3,6.15,,,,
,,,,,,41.96,10.9096,,,,
,,,,,,191.984,4.7996,,,,
,,,,,,95.94,9.594,,,,
,,,,,,304.45,76.1125,,,,
,,,,,,158.928,41.7186,,,,
,,,,,,13.023,-10.4184,,,,
,,,,,,273.06,-104.673,,,,
,,,,,,39.312,12.7764,,,,
,,,,,,96.08,46.1184,,,,
,,,,,,3.62,1.1946,,,,
,,,,,,629.1,301.968,,,,
,,,,,,90.48,23.5248,,,,
,,,,,,153.552,51.8238,,,,
,,,,,,270.62,2.7062,,,,
,,,,,,3.856,1.3978,,,,
,,,,,,39.582,-59.373,,,,
,,,,,,44.688,5.0274,,,,
,,,,,,31.744,2.3808,,,,
,,,,,,40.98,-65.568,,,,
,,,,,,3.168,-5.0688,,,,
,,,,,,21,5.775,,,,
,,,,,,120,-7.2,,,,
,,,,,,31.8,13.674,,,,
,,,,,,44.75,20.585,,,,
,,,,,,3.132,-2.61,,,,
,,,,,,750.68,37.534,,,,
,,,,,,16.032,5.6112,,,,
,,,,,,164.388,-35.6174,,,,
,,,,,,13.248,3.6432,,,,
,,,,,,725.84,210.4936,,,,
,,,,,,72.45,34.776,,,,
,,,,,,13.96,6.4216,,,,
,,,,,,33.264,11.2266,,,,
,,,,,,14.85,4.0095,,,,
,,,,,,27.168,2.7168,,,,
,,,,,,78.8528,-11.596,,,,
,,,,,,7.4,3.034,,,,
,,,,,,64.784,-12.9568,,,,
,,,,,,1.188,-0.99,,,,
,,,,,,340.704,-34.0704,,,,
,,,,,,1.68,-2.688,,,,
,,,,,,7.968,-2.3904,,,,
,,,,,,113.372,-3.2392,,,,
,,,,,,2.96,-1.406,,,,
,,,,,,2.48,0.868,,,,
,,,,,,25.9,12.691,,,,
,,,,,,118.25,34.2925,,,,
,,,,,,4.28,1.926,,,,
,,,,,,393.568,-44.2764,,,,
,,,,,,302.376,22.6782,,,,
,,,,,,6.03,2.9547,,,,
,,,,,,209.7,100.656,,,,
,,,,,,101.12,37.4144,,,,
,,,,,,19.6,9.604,,,,
,,,,,,68.46,20.538,,,,
,,,,,,1207.84,314.0384,,,,
,,,,,,12.53,5.8891,,,,
,,,,,,34.58,10.0282,,,,
,,,,,,300.98,87.2842,,,,
,,,,,,258.75,77.625,,,,
,,,,,,209.3,56.511,,,,
,,,,,,323.136,12.1176,,,,
,,,,,,90.93,2.7279,,,,
,,,,,,52.776,19.791,,,,
,,,,,,13.904,4.5188,,,,
,,,,,,20.72,6.475,,,,
,,,,,,3.024,-0.6048,,,,
